edge_id,dag_id,from_node_id,to_node_id,edge_type,condition_expression,condition_met,created_at,activated_at,data_transferred,transfer_size_bytes,metadata
edge-b5e406e3-4d0,dag-5e2493d0-48f,node-26bd9618-0d9,node-7b6757ec-e84,DATA_FLOW,risk>0.65,true,2026-05-24 22:34:15,2026-05-24 22:34:15,"{""bytes"":3418}",3213,"{""hop"":5}"
edge-f45ad55d-e0b,dag-5e2493d0-48f,node-7b6757ec-e84,node-4a6c6fd4-62e,DATA_FLOW,sop_matched,true,2026-06-11 10:19:28,2026-06-11 10:19:28,"{""bytes"":4912}",4323,"{""hop"":6}"
edge-a594e9fe-6fc,dag-637385f8-a89,node-f28f57a2-93b,node-00a1118a-f1a,CONDITIONAL,risk>0.65,true,2026-06-04 15:11:10,2026-06-04 15:11:10,"{""bytes"":1750}",1033,"{""hop"":0}"
edge-2ff90d3b-18d,dag-637385f8-a89,node-00a1118a-f1a,node-d6246af5-dab,CONTROL,risk>0.65,true,2026-06-05 13:28:13,2026-06-05 13:28:13,"{""bytes"":880}",1809,"{""hop"":1}"
edge-00ae3499-011,dag-e6df93e0-f54,node-4237924b-9cc,node-b73e3782-8e8,DATA_FLOW,action_required==true,true,2026-06-15 02:32:40,2026-06-15 02:32:40,"{""bytes"":3976}",1893,"{""hop"":0}"
edge-59d7844e-376,dag-e6df93e0-f54,node-b73e3782-8e8,node-53790a9b-f39,CONDITIONAL,sop_matched,true,2026-06-17 08:52:14,2026-06-17 08:52:14,"{""bytes"":254}",3611,"{""hop"":1}"
edge-f7290618-6a7,dag-08c1c653-49f,node-db4780f5-1c1,node-10e5a701-e44,CONTROL,,true,2026-06-01 04:28:51,2026-06-01 04:28:51,"{""bytes"":4483}",2190,"{""hop"":0}"
edge-ea71885c-bb5,dag-08c1c653-49f,node-10e5a701-e44,node-e3cc444b-dae,DATA_FLOW,action_required==true,true,2026-06-19 23:00:34,2026-06-19 23:00:34,"{""bytes"":249}",4466,"{""hop"":1}"
edge-894bcd10-345,dag-08c1c653-49f,node-e3cc444b-dae,node-6961e1c5-2e0,DATA_FLOW,action_required==true,true,2026-06-06 15:56:07,2026-06-06 15:56:07,"{""bytes"":2775}",4003,"{""hop"":2}"
edge-8620b532-69c,dag-03b3e983-35e,node-2c731d3f-af9,node-b1e619b3-bce,DATA_FLOW,,false,2026-06-16 05:10:26,2026-06-16 05:10:26,"{""bytes"":2227}",2400,"{""hop"":0}"
edge-781aee46-8e7,dag-03b3e983-35e,node-b1e619b3-bce,node-1db7eeba-797,DATA_FLOW,,true,2026-06-10 15:16:21,2026-06-10 15:16:21,"{""bytes"":2368}",3480,"{""hop"":1}"
edge-19ed0ccb-943,dag-03b3e983-35e,node-1db7eeba-797,node-09750f07-878,DATA_FLOW,risk>0.65,true,2026-06-14 00:08:38,2026-06-14 00:08:38,"{""bytes"":663}",930,"{""hop"":2}"
edge-5c62a5f3-343,dag-03b3e983-35e,node-09750f07-878,node-72efc567-d2b,CONDITIONAL,,true,2026-06-12 00:56:36,2026-06-12 00:56:36,"{""bytes"":2244}",3578,"{""hop"":3}"
edge-420aff3e-b93,dag-03b3e983-35e,node-72efc567-d2b,node-241af407-800,DATA_FLOW,,true,2026-06-16 09:42:11,2026-06-16 09:42:11,"{""bytes"":4799}",183,"{""hop"":4}"
edge-58881801-b9a,dag-59919c86-073,node-e1200e27-848,node-15a1f821-b79,DATA_FLOW,action_required==true,true,2026-06-12 08:36:30,2026-06-12 08:36:30,"{""bytes"":1751}",1922,"{""hop"":0}"
edge-fb1fd1a6-205,dag-59919c86-073,node-15a1f821-b79,node-2c821b40-481,CONTROL,sop_matched,true,2026-06-05 22:03:03,2026-06-05 22:03:03,"{""bytes"":1495}",1477,"{""hop"":1}"
edge-45cb7a1d-112,dag-59919c86-073,node-2c821b40-481,node-84c15700-4dc,DATA_FLOW,action_required==true,false,2026-06-13 01:03:01,2026-06-13 01:03:01,"{""bytes"":2691}",2948,"{""hop"":2}"
edge-bbd226cf-417,dag-59919c86-073,node-84c15700-4dc,node-69f39ff5-0d6,CONTROL,sop_matched,true,2026-06-22 03:26:46,2026-06-22 03:26:46,"{""bytes"":710}",2220,"{""hop"":3}"
edge-630e9b6e-042,dag-59919c86-073,node-69f39ff5-0d6,node-369098c2-125,DATA_FLOW,,true,2026-06-12 19:52:42,2026-06-12 19:52:42,"{""bytes"":2731}",4733,"{""hop"":4}"
edge-323f5c36-9a6,dag-59919c86-073,node-369098c2-125,node-c164c0f2-e25,DATA_FLOW,action_required==true,true,2026-06-07 09:45:57,2026-06-07 09:45:57,"{""bytes"":144}",98,"{""hop"":5}"
edge-c396da72-c64,dag-59919c86-073,node-c164c0f2-e25,node-39430134-6e1,CONTROL,action_required==true,true,2026-06-10 07:44:46,2026-06-10 07:44:46,"{""bytes"":1962}",4812,"{""hop"":6}"
edge-2d671baa-c1f,dag-d06a9e24-74f,node-86e32226-886,node-a602b1a2-c82,CONDITIONAL,action_required==true,true,2026-06-02 10:50:05,2026-06-02 10:50:05,"{""bytes"":842}",1657,"{""hop"":0}"
edge-1d512ae7-d1f,dag-d06a9e24-74f,node-a602b1a2-c82,node-69018800-0f7,DATA_FLOW,sop_matched,true,2026-06-16 00:09:36,2026-06-16 00:09:36,"{""bytes"":483}",1624,"{""hop"":1}"
edge-3daddf09-9b6,dag-d06a9e24-74f,node-69018800-0f7,node-bfee25bd-8cd,CONTROL,risk>0.65,false,2026-05-24 15:20:40,2026-05-24 15:20:40,"{""bytes"":1180}",2856,"{""hop"":2}"
edge-0a5299df-f02,dag-d06a9e24-74f,node-bfee25bd-8cd,node-c945c21c-607,CONDITIONAL,sop_matched,true,2026-06-18 19:49:00,2026-06-18 19:49:00,"{""bytes"":1796}",4257,"{""hop"":3}"
edge-eed18fa8-60a,dag-00224d5d-b52,node-ab559660-786,node-2ab60d58-96a,CONDITIONAL,risk>0.65,true,2026-06-04 12:15:40,2026-06-04 12:15:40,"{""bytes"":3975}",564,"{""hop"":0}"
edge-1a293cb9-788,dag-00224d5d-b52,node-2ab60d58-96a,node-bb572309-872,CONTROL,sop_matched,true,2026-06-03 13:28:03,2026-06-03 13:28:03,"{""bytes"":988}",224,"{""hop"":1}"
edge-8eb02925-671,dag-00224d5d-b52,node-bb572309-872,node-d1842602-44e,DATA_FLOW,,true,2026-06-15 06:31:17,2026-06-15 06:31:17,"{""bytes"":3843}",1153,"{""hop"":2}"
edge-d0fd4292-56b,dag-ca116072-308,node-62c87fab-bab,node-acc1de29-d48,CONDITIONAL,action_required==true,true,2026-05-31 19:02:40,2026-05-31 19:02:40,"{""bytes"":2923}",1294,"{""hop"":0}"
edge-98b76325-3a9,dag-ca116072-308,node-acc1de29-d48,node-35970206-52e,CONTROL,sop_matched,true,2026-06-19 02:08:50,2026-06-19 02:08:50,"{""bytes"":1102}",713,"{""hop"":1}"
edge-7902a6cd-e25,dag-ca116072-308,node-35970206-52e,node-6cf965f4-2ac,CONDITIONAL,sop_matched,true,2026-05-28 03:25:31,2026-05-28 03:25:31,"{""bytes"":3501}",4788,"{""hop"":2}"
edge-cce20cf4-c45,dag-ca116072-308,node-6cf965f4-2ac,node-a796f5c2-340,DATA_FLOW,sop_matched,true,2026-06-12 13:22:39,2026-06-12 13:22:39,"{""bytes"":807}",4241,"{""hop"":3}"
edge-d2ed4da7-0f1,dag-ccf267f1-d16,node-055b377e-490,node-b74f4620-56f,DATA_FLOW,sop_matched,true,2026-06-09 00:26:30,2026-06-09 00:26:30,"{""bytes"":4763}",1370,"{""hop"":0}"
edge-d9542b49-3c9,dag-ccf267f1-d16,node-b74f4620-56f,node-f8cc10d4-35f,DATA_FLOW,,true,2026-06-03 14:54:58,2026-06-03 14:54:58,"{""bytes"":702}",4959,"{""hop"":1}"
edge-7b16b1a4-869,dag-ccf267f1-d16,node-f8cc10d4-35f,node-ed9ae3f5-cab,CONDITIONAL,action_required==true,false,2026-06-20 21:29:28,2026-06-20 21:29:28,"{""bytes"":3733}",1447,"{""hop"":2}"
edge-5465c61b-ea8,dag-ccf267f1-d16,node-ed9ae3f5-cab,node-aeb5855d-ed3,CONDITIONAL,risk>0.65,true,2026-06-17 14:27:09,2026-06-17 14:27:09,"{""bytes"":2413}",2540,"{""hop"":3}"
edge-0a7557b8-787,dag-ccf267f1-d16,node-aeb5855d-ed3,node-a89dfd8e-67e,CONTROL,sop_matched,true,2026-06-18 20:18:22,2026-06-18 20:18:22,"{""bytes"":718}",241,"{""hop"":4}"
edge-ceb5f828-09b,dag-ccf267f1-d16,node-a89dfd8e-67e,node-6b987a23-2e8,DATA_FLOW,,true,2026-06-15 00:12:34,2026-06-15 00:12:34,"{""bytes"":2301}",1205,"{""hop"":5}"
edge-0cf3bb95-05d,dag-ccf267f1-d16,node-6b987a23-2e8,node-a3a58bb3-f65,DATA_FLOW,risk>0.65,true,2026-06-09 14:12:28,2026-06-09 14:12:28,"{""bytes"":1881}",4331,"{""hop"":6}"
edge-c11e3c41-516,dag-45df4752-d47,node-a8bdbdef-e8c,node-b973796e-f24,CONTROL,action_required==true,true,2026-06-15 11:34:09,2026-06-15 11:34:09,"{""bytes"":4420}",4444,"{""hop"":0}"
edge-934d97cb-0ee,dag-45df4752-d47,node-b973796e-f24,node-8598812a-27b,DATA_FLOW,sop_matched,true,2026-06-13 20:19:03,2026-06-13 20:19:03,"{""bytes"":997}",4078,"{""hop"":1}"
edge-541d8117-5f0,dag-45df4752-d47,node-8598812a-27b,node-e476ac7b-95d,DATA_FLOW,action_required==true,false,2026-06-10 07:02:36,2026-06-10 07:02:36,"{""bytes"":868}",4515,"{""hop"":2}"
edge-a3bae795-124,dag-45df4752-d47,node-e476ac7b-95d,node-233c1d45-bb5,CONTROL,risk>0.65,true,2026-05-30 01:01:52,2026-05-30 01:01:52,"{""bytes"":4659}",1515,"{""hop"":3}"
edge-a23f74f6-48d,dag-45df4752-d47,node-233c1d45-bb5,node-480c359c-f7d,CONDITIONAL,action_required==true,true,2026-06-04 02:21:45,2026-06-04 02:21:45,"{""bytes"":1001}",66,"{""hop"":4}"
edge-33254af6-586,dag-45df4752-d47,node-480c359c-f7d,node-a7630fb7-896,DATA_FLOW,risk>0.65,false,2026-06-03 21:49:07,2026-06-03 21:49:07,"{""bytes"":1543}",4951,"{""hop"":5}"
edge-db3a2ab5-c37,dag-45df4752-d47,node-a7630fb7-896,node-2c868bf3-9fb,DATA_FLOW,sop_matched,true,2026-05-27 10:33:13,2026-05-27 10:33:13,"{""bytes"":3739}",3298,"{""hop"":6}"
edge-a44ec0a3-5f7,dag-45df4752-d47,node-2c868bf3-9fb,node-0074d6ba-51b,DATA_FLOW,action_required==true,true,2026-06-09 17:29:27,2026-06-09 17:29:27,"{""bytes"":1225}",2420,"{""hop"":7}"
edge-ffdb8c12-232,dag-9ebe1b12-6c8,node-24491df5-90c,node-b319cbc6-ffc,CONTROL,action_required==true,true,2026-06-08 00:21:39,2026-06-08 00:21:39,"{""bytes"":3518}",727,"{""hop"":0}"
edge-ed609f8f-0b6,dag-9ebe1b12-6c8,node-b319cbc6-ffc,node-5a214a28-4af,DATA_FLOW,sop_matched,true,2026-06-07 18:46:48,2026-06-07 18:46:48,"{""bytes"":4044}",3570,"{""hop"":1}"
edge-6a376810-c72,dag-9ebe1b12-6c8,node-5a214a28-4af,node-eafd100c-fe1,CONTROL,risk>0.65,true,2026-05-30 13:34:58,2026-05-30 13:34:58,"{""bytes"":741}",113,"{""hop"":2}"
edge-5e7725b2-34f,dag-9ebe1b12-6c8,node-eafd100c-fe1,node-7d30413d-02a,DATA_FLOW,,true,2026-05-25 09:18:33,2026-05-25 09:18:33,"{""bytes"":4117}",546,"{""hop"":3}"
edge-156ab56a-286,dag-9ebe1b12-6c8,node-7d30413d-02a,node-b127e6a6-672,CONTROL,risk>0.65,false,2026-06-10 11:21:47,2026-06-10 11:21:47,"{""bytes"":2460}",4514,"{""hop"":4}"
edge-dad7d11d-b42,dag-2eb3932f-9c2,node-11e4bc18-716,node-67dd7c17-d6f,DATA_FLOW,action_required==true,false,2026-06-14 21:06:51,2026-06-14 21:06:51,"{""bytes"":1629}",3412,"{""hop"":0}"
edge-30b08454-350,dag-2eb3932f-9c2,node-67dd7c17-d6f,node-083cba3b-245,DATA_FLOW,sop_matched,true,2026-06-13 13:26:33,2026-06-13 13:26:33,"{""bytes"":3421}",2041,"{""hop"":1}"
edge-5bb33187-18f,dag-2eb3932f-9c2,node-083cba3b-245,node-9339ec3b-9a6,CONTROL,,true,2026-06-04 09:26:40,2026-06-04 09:26:40,"{""bytes"":2372}",2104,"{""hop"":2}"
edge-4c8672b8-0bb,dag-2eb3932f-9c2,node-9339ec3b-9a6,node-249e5ea9-5a2,CONTROL,,true,2026-06-14 13:26:43,2026-06-14 13:26:43,"{""bytes"":4488}",4537,"{""hop"":3}"
edge-2b024749-784,dag-2eb3932f-9c2,node-249e5ea9-5a2,node-e7d4edf0-b6f,DATA_FLOW,sop_matched,true,2026-06-10 03:56:30,2026-06-10 03:56:30,"{""bytes"":4363}",3466,"{""hop"":4}"
edge-a1956227-fd6,dag-2eb3932f-9c2,node-e7d4edf0-b6f,node-a9e17ae0-aa6,CONDITIONAL,,true,2026-06-11 00:29:15,2026-06-11 00:29:15,"{""bytes"":3531}",2267,"{""hop"":5}"
edge-c50cefd0-0a6,dag-b774b378-c44,node-ceb32264-03a,node-62f0ed52-216,CONTROL,sop_matched,false,2026-06-02 01:53:48,2026-06-02 01:53:48,"{""bytes"":1076}",2716,"{""hop"":0}"
edge-3dbc9b5a-a69,dag-b774b378-c44,node-62f0ed52-216,node-3bdd2eea-d9c,DATA_FLOW,action_required==true,true,2026-05-30 09:52:31,2026-05-30 09:52:31,"{""bytes"":143}",2070,"{""hop"":1}"
edge-3a8d6a5c-3c3,dag-b774b378-c44,node-3bdd2eea-d9c,node-0eb4f075-636,DATA_FLOW,risk>0.65,true,2026-06-13 11:36:14,2026-06-13 11:36:14,"{""bytes"":989}",3916,"{""hop"":2}"
edge-8826d7bf-890,dag-b774b378-c44,node-0eb4f075-636,node-d0f30e5d-952,CONDITIONAL,,true,2026-06-07 08:24:46,2026-06-07 08:24:46,"{""bytes"":1675}",1227,"{""hop"":3}"
edge-611ba765-ddd,dag-b774b378-c44,node-d0f30e5d-952,node-c1f8f0e7-db1,DATA_FLOW,risk>0.65,true,2026-05-29 03:25:36,2026-05-29 03:25:36,"{""bytes"":3069}",1809,"{""hop"":4}"
edge-39bb40f2-ec3,dag-b774b378-c44,node-c1f8f0e7-db1,node-c60ed28f-330,DATA_FLOW,sop_matched,true,2026-06-15 04:47:22,2026-06-15 04:47:22,"{""bytes"":2784}",2841,"{""hop"":5}"
edge-b9e87709-3fd,dag-b774b378-c44,node-c60ed28f-330,node-562d5169-19c,CONDITIONAL,,true,2026-06-10 21:03:02,2026-06-10 21:03:02,"{""bytes"":1109}",1335,"{""hop"":6}"
edge-85d9b649-0f5,dag-b774b378-c44,node-562d5169-19c,node-144dc182-c35,DATA_FLOW,sop_matched,true,2026-05-28 03:53:02,2026-05-28 03:53:02,"{""bytes"":4472}",4706,"{""hop"":7}"
edge-6afd3cf7-e79,dag-c6540025-a6e,node-d4777b2d-e67,node-58db1afc-601,CONTROL,sop_matched,true,2026-06-14 14:39:45,2026-06-14 14:39:45,"{""bytes"":2941}",599,"{""hop"":0}"
edge-fe8391b1-4fd,dag-c6540025-a6e,node-58db1afc-601,node-20108a7c-e9a,DATA_FLOW,,true,2026-05-25 21:27:49,2026-05-25 21:27:49,"{""bytes"":2727}",4920,"{""hop"":1}"
edge-4c16f6ae-f4c,dag-c6540025-a6e,node-20108a7c-e9a,node-463ae6a7-f4b,DATA_FLOW,action_required==true,true,2026-06-13 19:59:59,2026-06-13 19:59:59,"{""bytes"":3696}",2259,"{""hop"":2}"
edge-2d752e02-d16,dag-c6540025-a6e,node-463ae6a7-f4b,node-03dafd14-019,CONDITIONAL,risk>0.65,true,2026-06-17 16:26:23,2026-06-17 16:26:23,"{""bytes"":3791}",2481,"{""hop"":3}"
edge-eb2d8b13-e46,dag-c6540025-a6e,node-03dafd14-019,node-54160cb7-677,DATA_FLOW,sop_matched,true,2026-06-18 11:20:07,2026-06-18 11:20:07,"{""bytes"":4250}",823,"{""hop"":4}"
edge-f9f7acf1-a07,dag-c6540025-a6e,node-54160cb7-677,node-084720ac-b84,CONDITIONAL,risk>0.65,true,2026-06-03 12:09:55,2026-06-03 12:09:55,"{""bytes"":138}",2426,"{""hop"":5}"
edge-994ca859-c1a,dag-86def7f6-83b,node-1d91cff7-333,node-d0b5ee15-730,DATA_FLOW,sop_matched,false,2026-06-22 07:57:43,2026-06-22 07:57:43,"{""bytes"":3060}",3767,"{""hop"":0}"
edge-1964454b-4b2,dag-86def7f6-83b,node-d0b5ee15-730,node-0ec4e508-340,CONDITIONAL,action_required==true,true,2026-05-28 16:44:03,2026-05-28 16:44:03,"{""bytes"":1971}",3563,"{""hop"":1}"
edge-0f2720fb-3a9,dag-86def7f6-83b,node-0ec4e508-340,node-44f1d119-60b,CONTROL,sop_matched,true,2026-06-21 15:53:51,2026-06-21 15:53:51,"{""bytes"":912}",2487,"{""hop"":2}"
edge-c7fcc121-627,dag-7930580a-a25,node-111557b9-c70,node-0c860318-b1a,DATA_FLOW,sop_matched,true,2026-06-13 05:12:41,2026-06-13 05:12:41,"{""bytes"":2541}",4068,"{""hop"":0}"
edge-838d2b4d-8d1,dag-7930580a-a25,node-0c860318-b1a,node-34c15029-ec8,CONTROL,sop_matched,true,2026-06-16 16:20:37,2026-06-16 16:20:37,"{""bytes"":1524}",3727,"{""hop"":1}"
edge-64522a6a-be9,dag-7930580a-a25,node-34c15029-ec8,node-7c1aef87-06e,DATA_FLOW,,true,2026-06-18 02:53:03,2026-06-18 02:53:03,"{""bytes"":1438}",3012,"{""hop"":2}"
edge-8499d2a5-af1,dag-7930580a-a25,node-7c1aef87-06e,node-8bf25ff1-149,DATA_FLOW,risk>0.65,true,2026-05-29 04:59:35,2026-05-29 04:59:35,"{""bytes"":3766}",3939,"{""hop"":3}"
edge-a13ba3f7-173,dag-7930580a-a25,node-8bf25ff1-149,node-0216089a-edb,DATA_FLOW,sop_matched,true,2026-05-25 21:00:35,2026-05-25 21:00:35,"{""bytes"":4266}",4433,"{""hop"":4}"
edge-b03742c5-1e8,dag-7930580a-a25,node-0216089a-edb,node-b99ab76c-283,DATA_FLOW,risk>0.65,true,2026-06-22 06:32:47,2026-06-22 06:32:47,"{""bytes"":3154}",1849,"{""hop"":5}"
edge-331d65e9-b9c,dag-39a9bb41-855,node-5d1bd310-942,node-60da5253-abf,DATA_FLOW,risk>0.65,true,2026-05-30 06:22:11,2026-05-30 06:22:11,"{""bytes"":3485}",2312,"{""hop"":0}"
edge-750e70e1-869,dag-39a9bb41-855,node-60da5253-abf,node-38986d6c-dcf,DATA_FLOW,sop_matched,true,2026-06-11 19:29:25,2026-06-11 19:29:25,"{""bytes"":4161}",4336,"{""hop"":1}"
edge-12b76719-b5b,dag-39a9bb41-855,node-38986d6c-dcf,node-4a806629-371,DATA_FLOW,risk>0.65,true,2026-06-22 17:19:14,2026-06-22 17:19:14,"{""bytes"":2457}",1489,"{""hop"":2}"
edge-ee1a1c44-5fc,dag-39a9bb41-855,node-4a806629-371,node-e26705ea-453,DATA_FLOW,sop_matched,true,2026-05-27 12:26:20,2026-05-27 12:26:20,"{""bytes"":2616}",3609,"{""hop"":3}"
edge-7fe66f69-417,dag-11d937ea-41a,node-142f6d2b-0d2,node-bcbfa2bc-caa,DATA_FLOW,action_required==true,true,2026-06-10 23:38:23,2026-06-10 23:38:23,"{""bytes"":2950}",504,"{""hop"":0}"
edge-3986a3a4-615,dag-11d937ea-41a,node-bcbfa2bc-caa,node-278bc470-8b7,CONTROL,action_required==true,true,2026-06-12 04:06:29,2026-06-12 04:06:29,"{""bytes"":160}",1715,"{""hop"":1}"
edge-9223ae9d-44d,dag-11d937ea-41a,node-278bc470-8b7,node-778e8f5e-a4e,DATA_FLOW,action_required==true,false,2026-06-14 06:24:52,2026-06-14 06:24:52,"{""bytes"":3419}",4043,"{""hop"":2}"
edge-22c56a0c-6e3,dag-11d937ea-41a,node-778e8f5e-a4e,node-a04ea6c0-ccc,CONDITIONAL,,false,2026-05-28 13:35:37,2026-05-28 13:35:37,"{""bytes"":3340}",3902,"{""hop"":3}"
edge-da6fe0e1-397,dag-11d937ea-41a,node-a04ea6c0-ccc,node-cd739002-a52,DATA_FLOW,action_required==true,true,2026-05-28 05:41:53,2026-05-28 05:41:53,"{""bytes"":3597}",70,"{""hop"":4}"
edge-26f3298c-8ef,dag-11d937ea-41a,node-cd739002-a52,node-b9da25fe-600,DATA_FLOW,action_required==true,true,2026-06-07 12:10:39,2026-06-07 12:10:39,"{""bytes"":4582}",981,"{""hop"":5}"
edge-f35754bb-7c3,dag-11d937ea-41a,node-b9da25fe-600,node-ba1cfcf8-b58,DATA_FLOW,,true,2026-06-13 23:27:44,2026-06-13 23:27:44,"{""bytes"":1739}",405,"{""hop"":6}"
edge-8f71e419-577,dag-32fa72c6-367,node-10182f3d-431,node-9430f762-24f,DATA_FLOW,action_required==true,true,2026-05-25 23:14:19,2026-05-25 23:14:19,"{""bytes"":3332}",1644,"{""hop"":0}"
edge-f0b1819f-b03,dag-32fa72c6-367,node-9430f762-24f,node-62412996-118,DATA_FLOW,action_required==true,true,2026-06-08 23:56:49,2026-06-08 23:56:49,"{""bytes"":920}",4965,"{""hop"":1}"
edge-c0ac89e8-758,dag-32fa72c6-367,node-62412996-118,node-909e1b64-284,CONDITIONAL,,true,2026-06-06 13:21:56,2026-06-06 13:21:56,"{""bytes"":1004}",1656,"{""hop"":2}"
edge-64f72e84-b78,dag-32ec19b4-04b,node-ed525473-164,node-02c7087f-da6,CONDITIONAL,action_required==true,false,2026-06-13 21:33:41,2026-06-13 21:33:41,"{""bytes"":2355}",1324,"{""hop"":0}"
edge-bb88d52e-7b3,dag-32ec19b4-04b,node-02c7087f-da6,node-abc88576-ec7,DATA_FLOW,action_required==true,true,2026-06-21 01:24:50,2026-06-21 01:24:50,"{""bytes"":2306}",2160,"{""hop"":1}"
edge-e8d8b7f3-3a1,dag-bc38bef8-6d0,node-f1e12689-b38,node-cada3bcb-572,DATA_FLOW,action_required==true,true,2026-06-19 02:23:00,2026-06-19 02:23:00,"{""bytes"":58}",2035,"{""hop"":0}"
edge-cb9c177f-2f7,dag-bc38bef8-6d0,node-cada3bcb-572,node-823e4bb0-d1e,DATA_FLOW,risk>0.65,true,2026-06-04 04:11:44,2026-06-04 04:11:44,"{""bytes"":4588}",2402,"{""hop"":1}"
edge-99f5215c-bd0,dag-bc38bef8-6d0,node-823e4bb0-d1e,node-c06f4d65-b55,CONDITIONAL,,true,2026-06-21 00:59:38,2026-06-21 00:59:38,"{""bytes"":413}",3027,"{""hop"":2}"
edge-10ae275e-714,dag-bc38bef8-6d0,node-c06f4d65-b55,node-65235c97-fff,DATA_FLOW,action_required==true,true,2026-06-15 11:58:29,2026-06-15 11:58:29,"{""bytes"":3644}",836,"{""hop"":3}"
edge-83e21011-1e0,dag-33447e84-e22,node-7ef7825c-06b,node-89032eba-e1e,DATA_FLOW,action_required==true,true,2026-06-01 00:09:30,2026-06-01 00:09:30,"{""bytes"":2326}",761,"{""hop"":0}"
edge-43fa0569-7da,dag-33447e84-e22,node-89032eba-e1e,node-194556cf-17a,DATA_FLOW,sop_matched,true,2026-05-28 01:34:09,2026-05-28 01:34:09,"{""bytes"":2837}",2937,"{""hop"":1}"
edge-c2e2451c-e34,dag-33447e84-e22,node-194556cf-17a,node-e1fade8c-fc9,CONTROL,risk>0.65,true,2026-06-04 03:09:00,2026-06-04 03:09:00,"{""bytes"":507}",2942,"{""hop"":2}"
edge-1a0992f4-6b3,dag-23f284b1-8fb,node-539f0962-fec,node-d98ca98c-b1c,DATA_FLOW,risk>0.65,true,2026-06-02 04:20:31,2026-06-02 04:20:31,"{""bytes"":1890}",4264,"{""hop"":0}"
edge-8182bb3e-6ab,dag-23f284b1-8fb,node-d98ca98c-b1c,node-15827817-0d9,CONTROL,action_required==true,true,2026-05-28 22:08:58,2026-05-28 22:08:58,"{""bytes"":56}",3297,"{""hop"":1}"
edge-e3e53df6-046,dag-23f284b1-8fb,node-15827817-0d9,node-6eef87d9-e72,CONDITIONAL,action_required==true,true,2026-06-11 16:13:04,2026-06-11 16:13:04,"{""bytes"":4932}",4175,"{""hop"":2}"
edge-2059cff5-2cb,dag-23f284b1-8fb,node-6eef87d9-e72,node-947ed7bc-df0,DATA_FLOW,sop_matched,true,2026-06-10 16:51:10,2026-06-10 16:51:10,"{""bytes"":2917}",1958,"{""hop"":3}"
edge-29ece636-a86,dag-23f284b1-8fb,node-947ed7bc-df0,node-e44ff066-f80,DATA_FLOW,action_required==true,true,2026-05-29 18:52:20,2026-05-29 18:52:20,"{""bytes"":2192}",2767,"{""hop"":4}"
edge-895a67d9-39c,dag-23f284b1-8fb,node-e44ff066-f80,node-fca61ce5-2e9,DATA_FLOW,action_required==true,true,2026-06-23 11:31:18,2026-06-23 11:31:18,"{""bytes"":3324}",3363,"{""hop"":5}"
edge-f59cf74b-5a7,dag-23f284b1-8fb,node-fca61ce5-2e9,node-aa0fd995-25c,DATA_FLOW,sop_matched,true,2026-06-02 13:29:10,2026-06-02 13:29:10,"{""bytes"":1684}",4829,"{""hop"":6}"
edge-918b9d64-be3,dag-23f284b1-8fb,node-aa0fd995-25c,node-98961111-fd9,DATA_FLOW,,true,2026-06-11 21:08:17,2026-06-11 21:08:17,"{""bytes"":265}",2004,"{""hop"":7}"
edge-80447a0d-43f,dag-e678e73b-3c4,node-82a8ddab-150,node-e0791994-7ef,DATA_FLOW,action_required==true,true,2026-06-07 05:10:07,2026-06-07 05:10:07,"{""bytes"":4784}",3727,"{""hop"":0}"
edge-82e4cf69-939,dag-e678e73b-3c4,node-e0791994-7ef,node-8532ab3b-560,DATA_FLOW,action_required==true,true,2026-06-02 17:18:42,2026-06-02 17:18:42,"{""bytes"":3277}",3125,"{""hop"":1}"
edge-0dcefe2c-d48,dag-e678e73b-3c4,node-8532ab3b-560,node-fe026be5-4bb,CONTROL,sop_matched,true,2026-06-21 17:10:19,2026-06-21 17:10:19,"{""bytes"":3915}",2032,"{""hop"":2}"
edge-be04890d-4a1,dag-e678e73b-3c4,node-fe026be5-4bb,node-196f142e-6fd,DATA_FLOW,risk>0.65,false,2026-06-05 11:34:09,2026-06-05 11:34:09,"{""bytes"":1394}",3477,"{""hop"":3}"
edge-63286ab6-19c,dag-e678e73b-3c4,node-196f142e-6fd,node-3307c04e-394,DATA_FLOW,sop_matched,true,2026-06-20 10:21:29,2026-06-20 10:21:29,"{""bytes"":558}",1477,"{""hop"":4}"
edge-ad487198-394,dag-e678e73b-3c4,node-3307c04e-394,node-8431a889-d7d,CONDITIONAL,action_required==true,true,2026-05-27 08:38:02,2026-05-27 08:38:02,"{""bytes"":4644}",416,"{""hop"":5}"
edge-dca4b722-77c,dag-e678e73b-3c4,node-8431a889-d7d,node-a76b8a80-2b8,CONTROL,,true,2026-05-30 15:30:26,2026-05-30 15:30:26,"{""bytes"":3921}",286,"{""hop"":6}"
edge-49c834bd-ae1,dag-1e25fa6c-6f2,node-55b59782-f95,node-d0673b4b-514,CONDITIONAL,action_required==true,true,2026-06-06 16:11:02,2026-06-06 16:11:02,"{""bytes"":2986}",1234,"{""hop"":0}"
edge-4f28d410-c16,dag-1e25fa6c-6f2,node-d0673b4b-514,node-63cbe53c-4d7,CONDITIONAL,,true,2026-05-29 22:43:42,2026-05-29 22:43:42,"{""bytes"":4839}",2069,"{""hop"":1}"
