id,metric_name,metric_value,unit,cluster_name,namespace,pod_name,container_name,timestamp,metadata,node_name,source
117,process_open_fds,87680.877,bytes,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-05-25 05:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
118,container_fs_usage_bytes,174371.956,cores,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,coredns,2026-05-25 05:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
119,container_memory_rss,397590.872,ms,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,checkout-web,2026-05-25 05:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
120,container_fs_usage_bytes,137954.178,count,prod-use2-eks,search,recommendation-c460126-52814,recommendation,2026-05-25 05:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
121,container_memory_rss,244482.679,bytes,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,auth-gateway,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
122,container_memory_working_set_bytes,78937.391,count,prod-use2-eks,kube-system,coredns-47d4438-c55d7,coredns,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
123,http_requests_total,290410.595,count,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,payments-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
124,http_requests_total,976419.054,count,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,auth-gateway,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
125,container_memory_working_set_bytes,120616.098,ms,prod-use2-eks,search,search-api-1271443-2f040,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
126,container_network_receive_bytes_total,634408.81,ms,prod-usw2-eks,search,search-api-a47d446-4ffe2,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
127,http_requests_total,398220.309,cores,prod-usw2-eks,orders,orders-api-cbca488-26609,orders-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
128,container_cpu_usage_seconds_total,362658.745,ms,dr-use1-eks,search,indexer-6af7422-f66fc,indexer,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
129,go_gc_duration_seconds,240662.674,count,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,ledger-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
130,container_memory_working_set_bytes,743293.681,ms,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
131,container_cpu_usage_seconds_total,403795.848,count,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,checkout-web,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
132,container_network_receive_bytes_total,266067.344,ms,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,orders-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
133,tcp_established,598884.133,bytes,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
134,container_memory_rss,373430.98,bytes,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
135,http_requests_total,600668.275,bytes,dr-use1-eks,notifications,notifications-b036879-82982,notifications,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
136,go_gc_duration_seconds,936549.298,ms,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
137,http_request_duration_ms,149799.116,bytes,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,payments-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
138,container_network_receive_bytes_total,979568.929,cores,staging-use2-eks,kube-system,coredns-b16ea15-07544,coredns,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,sysdig
139,container_fs_usage_bytes,122649.161,ms,prod-use2-eks,search,indexer-b07f520-eaf04,indexer,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,prometheus
140,kube_pod_container_status_restarts_total,225225.253,count,prod-use2-eks,search,recommendation-c460126-52814,recommendation,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
141,http_requests_total,931382.244,ms,staging-use2-eks,notifications,notifications-26e9347-44fc8,notifications,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
142,container_memory_working_set_bytes,795954.768,cores,prod-use2-eks,platform,config-svc-ddd1723-06ca5,config-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
143,kube_pod_container_status_restarts_total,101335.528,bytes,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
144,http_request_duration_ms,332467.903,bytes,prod-use2-eks,search,search-api-eff0684-a368a,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
145,container_memory_rss,374157.034,bytes,prod-use2-eks,payments,payments-api-7fa4649-debd8,payments-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
146,container_cpu_usage_seconds_total,158335.366,count,staging-use2-eks,search,search-api-1605640-8abaf,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
147,http_request_duration_ms,95130.125,ms,prod-use2-eks,orders,orders-worker-06e2683-7270e,orders-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
148,container_memory_rss,164396.518,bytes,prod-use2-eks,identity,auth-gateway-7b28269-a7447,auth-gateway,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
149,go_gc_duration_seconds,108312.392,bytes,staging-use2-eks,payments,payments-api-dde4d16-a3d09,payments-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
150,container_cpu_usage_seconds_total,362187.565,bytes,prod-usw2-eks,notifications,notifications-abd2926-3451e,notifications,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
151,container_memory_working_set_bytes,588408.589,bytes,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
152,http_requests_total,760398.883,ms,prod-usw2-eks,search,search-api-db28570-d359e,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
153,container_fs_usage_bytes,732847.702,cores,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
154,http_request_duration_ms,861841.406,count,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,ledger-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
155,container_memory_rss,984791.203,count,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,auth-gateway,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
156,tcp_established,397087.764,cores,dr-use1-eks,orders,orders-api-8330e48-f22f4,orders-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,prometheus
157,container_cpu_usage_seconds_total,707843.341,count,prod-use2-eks,notifications,notifications-1938743-28dca,notifications,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
158,go_gc_duration_seconds,987077.635,ms,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,payments-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
159,container_network_receive_bytes_total,413884.398,cores,dr-use1-eks,checkout,checkout-web-4263246-52f3a,checkout-web,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
160,container_cpu_usage_seconds_total,388999.786,ms,prod-usw2-eks,ledger,ledger-svc-0744083-43011,ledger-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
161,container_memory_rss,183530.718,count,dr-use1-eks,orders,orders-worker-f884840-8265c,orders-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
162,process_open_fds,206827.027,count,prod-usw2-eks,platform,config-svc-370d832-a686a,config-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
163,http_request_duration_ms,319267.526,ms,prod-usw2-eks,search,indexer-b957537-8aa20,indexer,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
164,container_memory_working_set_bytes,592729.804,count,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,config-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
165,kube_pod_container_status_restarts_total,664437.148,ms,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
166,go_gc_duration_seconds,276254.426,count,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,cart-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
167,process_open_fds,102487.625,ms,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,coredns,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
168,go_gc_duration_seconds,631203.345,cores,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
169,http_request_duration_ms,96911.125,bytes,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,inventory-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
170,container_cpu_usage_seconds_total,78069.48,count,prod-use2-eks,search,search-api-4350294-dbefb,search-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
171,container_memory_working_set_bytes,337428.225,count,prod-use2-eks,checkout,checkout-web-47df111-4e24c,checkout-web,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
172,tcp_established,897006.206,ms,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,cart-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
173,container_memory_rss,441227.99,bytes,prod-use2-eks,search,recommendation-e5d5555-c6e9b,recommendation,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
174,container_memory_working_set_bytes,541211.571,cores,prod-usw2-eks,platform,image-resizer-9683178-b7560,image-resizer,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
175,http_request_duration_ms,490539.176,count,prod-use2-eks,payments,payments-worker-7a57672-86691,payments-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
176,process_open_fds,18186.64,cores,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,payments-worker,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
177,container_memory_working_set_bytes,432864.662,bytes,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
178,http_request_duration_ms,985606.323,count,prod-use2-eks,payments,payments-api-58c5e74-26d34,payments-api,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
179,container_fs_usage_bytes,507147.998,cores,prod-use2-eks,checkout,cart-svc-527eb80-045c0,cart-svc,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
180,process_open_fds,277359.865,bytes,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,checkout-web,2026-05-25 23:59:31,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
181,kube_pod_container_status_restarts_total,764139.081,ms,dr-use1-eks,search,indexer-6af7422-f66fc,indexer,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
182,http_request_duration_ms,892026.572,ms,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
183,process_open_fds,151684.891,ms,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
184,process_open_fds,263101.357,cores,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,checkout-web,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
185,process_open_fds,499738.088,bytes,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,image-resizer,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
186,container_cpu_usage_seconds_total,63345.018,bytes,prod-use2-eks,kube-system,coredns-47d4438-c55d7,coredns,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
187,http_requests_total,557788.667,bytes,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,inventory-svc,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
188,container_fs_usage_bytes,346924.779,bytes,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
189,container_network_receive_bytes_total,907187.447,count,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
190,container_memory_working_set_bytes,774391.655,ms,prod-usw2-eks,ledger,ledger-svc-0744083-43011,ledger-svc,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
191,http_requests_total,839202.13,bytes,prod-use2-eks,checkout,cart-svc-26a7d77-aafdc,cart-svc,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
192,http_request_duration_ms,188042.647,ms,dr-use1-eks,search,search-api-be84964-d972c,search-api,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
193,container_network_receive_bytes_total,612900.571,cores,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,auth-gateway,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
194,kube_pod_container_status_restarts_total,771208.366,ms,prod-usw2-eks,search,indexer-b957537-8aa20,indexer,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
195,container_fs_usage_bytes,150044.313,count,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,orders-worker,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
196,container_memory_rss,155964.079,count,prod-use2-eks,notifications,notifications-c882a21-88bb7,notifications,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
197,container_cpu_usage_seconds_total,638533.42,count,prod-use2-eks,checkout,checkout-web-47df111-4e24c,checkout-web,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
198,container_cpu_usage_seconds_total,978184.026,cores,dr-use1-eks,search,search-api-d416b43-7cb20,search-api,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,sysdig
199,container_cpu_usage_seconds_total,440310.826,ms,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,auth-gateway,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
200,container_memory_working_set_bytes,656785.018,ms,prod-usw2-eks,orders,orders-worker-b907131-2627d,orders-worker,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
201,kube_pod_container_status_restarts_total,777439.204,cores,prod-use2-eks,notifications,notifications-1938743-28dca,notifications,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
202,container_memory_working_set_bytes,504347.32,cores,prod-use2-eks,orders,orders-api-7f89525-97cdd,orders-api,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
203,container_fs_usage_bytes,656738.345,count,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,coredns,2026-05-26 18:00:28,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
