node_id,dag_id,node_type,task_name,agent_name,agent_layer,status,created_at,started_at,completed_at,duration_ms,input_data,output_data,error_message,retry_count,max_retries,cpu_usage_ms,memory_usage_mb,metadata,updated_at
node-e266496e-d39,dag-2b2c1fce-6b5,decision,run_prediction,worker-prod-usw2-eks-05,worker,RUNNING,2026-05-30 22:41:21,2026-05-30 22:41:21,,,"{""k"":7}","{""ok"":false}",,0,3,1093,355,"{""layer"":""worker""}",2026-06-23 12:00:00
node-127ba414-cdd,dag-0016b17a-cba,decision,match_sop,worker-prod-usw2-eks-02,worker,FAILED,2026-06-09 15:47:19,2026-06-09 15:47:19,2026-06-09 15:47:22,2889,"{""k"":0}","{""ok"":false}",exception,1,3,2624,223,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2f11d972-ab2,dag-0016b17a-cba,task,collect_metrics,worker-prod-usw2-eks-02,worker,PENDING,2026-06-09 15:47:22,2026-06-09 15:47:22,,,"{""k"":1}","{""ok"":false}",,0,3,1068,460,"{""layer"":""worker""}",2026-06-23 12:00:00
node-cf5fcd18-68e,dag-0016b17a-cba,io,run_prediction,worker-dr-use1-eks-01,worker,PENDING,2026-06-09 15:47:25,2026-06-09 15:47:25,,,"{""k"":2}","{""ok"":false}",,0,3,3714,394,"{""layer"":""worker""}",2026-06-23 12:00:00
node-cfe44596-df3,dag-0016b17a-cba,task,notify,worker-dr-use1-eks-00,worker,COMPLETED,2026-06-09 15:47:28,2026-06-09 15:47:28,2026-06-09 15:47:34,6078,"{""k"":3}","{""ok"":true}",,0,3,1275,127,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b4c6044b-8ec,dag-0016b17a-cba,action,verify_outcome,worker-prod-usw2-eks-05,worker,RUNNING,2026-06-09 15:47:31,2026-06-09 15:47:31,,,"{""k"":4}","{""ok"":false}",,0,3,2248,168,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5d436bce-796,dag-0016b17a-cba,io,execute_action,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-06-09 15:47:34,2026-06-09 15:47:34,2026-06-09 15:47:37,3091,"{""k"":5}","{""ok"":true}",,0,3,3311,376,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-3fa6d5d0-fbf,dag-25087a07-da0,io,match_sop,worker-dr-use1-eks-02,worker,PENDING,2026-05-28 00:59:21,2026-05-28 00:59:21,,,"{""k"":0}","{""ok"":false}",,0,3,418,447,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1c71a117-161,dag-25087a07-da0,decision,decide_action,cluster_manager-dr-use1-eks-01,manager,FAILED,2026-05-28 00:59:24,2026-05-28 00:59:24,2026-05-28 00:59:30,5915,"{""k"":1}","{""ok"":false}",invalid input,2,3,206,422,"{""layer"":""manager""}",2026-06-23 12:00:00
node-bee2585f-2d6,dag-25087a07-da0,action,evaluate_risk,worker-dr-use1-eks-01,worker,RUNNING,2026-05-28 00:59:27,2026-05-28 00:59:27,,,"{""k"":2}","{""ok"":false}",,0,3,3368,227,"{""layer"":""worker""}",2026-06-23 12:00:00
node-c4abc901-891,dag-25087a07-da0,action,collect_metrics,worker-dr-use1-eks-03,worker,RUNNING,2026-05-28 00:59:30,2026-05-28 00:59:30,,,"{""k"":3}","{""ok"":false}",,0,3,3085,249,"{""layer"":""worker""}",2026-06-23 12:00:00
node-77d2c2f3-d58,dag-25087a07-da0,task,match_sop,worker-staging-use2-eks-02,worker,COMPLETED,2026-05-28 00:59:33,2026-05-28 00:59:33,2026-05-28 00:59:35,1343,"{""k"":4}","{""ok"":true}",,0,3,2675,299,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0357b68c-2c6,dag-25087a07-da0,action,run_prediction,worker-prod-usw2-eks-00,worker,PENDING,2026-05-28 00:59:36,2026-05-28 00:59:36,,,"{""k"":5}","{""ok"":false}",,0,3,3613,114,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ea7af49c-8ef,dag-25087a07-da0,io,verify_outcome,worker-prod-use2-eks-03,worker,PENDING,2026-05-28 00:59:39,2026-05-28 00:59:39,,,"{""k"":6}","{""ok"":false}",,0,3,444,66,"{""layer"":""worker""}",2026-06-23 12:00:00
node-fa514ee6-70c,dag-25087a07-da0,io,evaluate_risk,worker-dr-use1-eks-04,worker,FAILED,2026-05-28 00:59:42,2026-05-28 00:59:42,2026-05-28 00:59:49,6770,"{""k"":7}","{""ok"":false}",invalid input,3,3,2942,189,"{""layer"":""worker""}",2026-06-23 12:00:00
node-edb1583e-70d,dag-81097b39-4ab,task,collect_metrics,worker-prod-usw2-eks-04,worker,COMPLETED,2026-05-31 14:13:34,2026-05-31 14:13:34,2026-05-31 14:13:37,2914,"{""k"":0}","{""ok"":true}",,0,3,3114,122,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0bdc1966-32a,dag-81097b39-4ab,action,execute_action,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-05-31 14:13:37,2026-05-31 14:13:37,2026-05-31 14:13:44,7018,"{""k"":1}","{""ok"":true}",,0,3,1751,301,"{""layer"":""manager""}",2026-06-23 12:00:00
node-3182bddd-060,dag-81097b39-4ab,action,notify,worker-dr-use1-eks-05,worker,COMPLETED,2026-05-31 14:13:40,2026-05-31 14:13:40,2026-05-31 14:13:46,6585,"{""k"":2}","{""ok"":true}",,0,3,2522,172,"{""layer"":""worker""}",2026-06-23 12:00:00
node-daa4a9fa-a56,dag-81097b39-4ab,io,evaluate_risk,worker-staging-use2-eks-01,worker,COMPLETED,2026-05-31 14:13:43,2026-05-31 14:13:43,2026-05-31 14:13:46,3528,"{""k"":3}","{""ok"":true}",,0,3,641,463,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b0414cbe-85c,dag-3b430cb3-786,task,verify_outcome,worker-staging-use2-eks-00,worker,COMPLETED,2026-05-25 03:02:51,2026-05-25 03:02:51,2026-05-25 03:02:53,2211,"{""k"":0}","{""ok"":true}",,0,3,74,498,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3d45c4a1-149,dag-3b430cb3-786,decision,match_sop,worker-prod-use2-eks-03,worker,COMPLETED,2026-05-25 03:02:54,2026-05-25 03:02:54,2026-05-25 03:02:54,359,"{""k"":1}","{""ok"":true}",,0,3,3074,163,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5eea77b6-82a,dag-3b430cb3-786,decision,match_sop,worker-prod-use2-eks-04,worker,COMPLETED,2026-05-25 03:02:57,2026-05-25 03:02:57,2026-05-25 03:03:00,2716,"{""k"":2}","{""ok"":true}",,0,3,2977,298,"{""layer"":""worker""}",2026-06-23 12:00:00
node-064e213b-f6f,dag-17b1193c-dc4,action,execute_action,cluster_manager-staging-use2-eks-00,manager,FAILED,2026-05-29 18:03:57,2026-05-29 18:03:57,2026-05-29 18:03:58,810,"{""k"":0}","{""ok"":false}",exception,2,3,3076,70,"{""layer"":""manager""}",2026-06-23 12:00:00
node-34e8c84b-929,dag-17b1193c-dc4,decision,evaluate_risk,cluster_manager-prod-use2-eks-00,manager,RUNNING,2026-05-29 18:04:00,2026-05-29 18:04:00,,,"{""k"":1}","{""ok"":false}",,0,3,3472,92,"{""layer"":""manager""}",2026-06-23 12:00:00
node-7efcc8e6-1be,dag-17b1193c-dc4,action,run_prediction,worker-prod-use2-eks-04,worker,RUNNING,2026-05-29 18:04:03,2026-05-29 18:04:03,,,"{""k"":2}","{""ok"":false}",,0,3,1922,227,"{""layer"":""worker""}",2026-06-23 12:00:00
node-460dc2b4-6f8,dag-17b1193c-dc4,io,evaluate_risk,worker-staging-use2-eks-00,worker,FAILED,2026-05-29 18:04:06,2026-05-29 18:04:06,2026-05-29 18:04:11,4814,"{""k"":3}","{""ok"":false}",timeout,3,3,223,396,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ecc87f42-f8c,dag-17b1193c-dc4,action,execute_action,worker-prod-usw2-eks-03,worker,FAILED,2026-05-29 18:04:09,2026-05-29 18:04:09,2026-05-29 18:04:13,4099,"{""k"":4}","{""ok"":false}",exception,3,3,2673,331,"{""layer"":""worker""}",2026-06-23 12:00:00
node-c3c62a76-ff4,dag-17b1193c-dc4,task,match_sop,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-05-29 18:04:12,2026-05-29 18:04:12,2026-05-29 18:04:20,7793,"{""k"":5}","{""ok"":true}",,0,3,3556,163,"{""layer"":""manager""}",2026-06-23 12:00:00
node-b857a8a4-ee3,dag-17b1193c-dc4,decision,collect_metrics,worker-prod-use2-eks-04,worker,RUNNING,2026-05-29 18:04:15,2026-05-29 18:04:15,,,"{""k"":6}","{""ok"":false}",,0,3,1877,18,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a807bdee-2cc,dag-17b1193c-dc4,action,run_prediction,worker-dr-use1-eks-05,worker,PENDING,2026-05-29 18:04:18,2026-05-29 18:04:18,,,"{""k"":7}","{""ok"":false}",,0,3,225,224,"{""layer"":""worker""}",2026-06-23 12:00:00
node-15d72591-e3b,dag-17b1193c-dc4,task,verify_outcome,strategist-staging-use2-eks-00,strategist,FAILED,2026-05-29 18:04:21,2026-05-29 18:04:21,2026-05-29 18:04:28,7606,"{""k"":8}","{""ok"":false}",exception,2,3,1921,208,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-52afe7b7-ef6,dag-4bbeebae-10d,decision,match_sop,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-03 21:46:39,2026-06-03 21:46:39,2026-06-03 21:46:41,2053,"{""k"":0}","{""ok"":true}",,0,3,442,114,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6b57bfaf-a9a,dag-4bbeebae-10d,decision,execute_action,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-03 21:46:42,2026-06-03 21:46:42,2026-06-03 21:46:42,186,"{""k"":1}","{""ok"":true}",,0,3,3088,364,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ca11155e-0f6,dag-4bbeebae-10d,action,verify_outcome,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-03 21:46:45,2026-06-03 21:46:45,2026-06-03 21:46:52,6709,"{""k"":2}","{""ok"":true}",,0,3,1262,222,"{""layer"":""worker""}",2026-06-23 12:00:00
node-956cdba8-e8e,dag-4bbeebae-10d,decision,notify,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-03 21:46:48,2026-06-03 21:46:48,2026-06-03 21:46:55,7125,"{""k"":3}","{""ok"":true}",,0,3,3802,225,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b3417dd0-84c,dag-4bbeebae-10d,io,verify_outcome,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-03 21:46:51,2026-06-03 21:46:51,2026-06-03 21:46:57,5806,"{""k"":4}","{""ok"":true}",,0,3,1346,418,"{""layer"":""manager""}",2026-06-23 12:00:00
node-6060accf-325,dag-4bbeebae-10d,task,verify_outcome,worker-dr-use1-eks-01,worker,COMPLETED,2026-06-03 21:46:54,2026-06-03 21:46:54,2026-06-03 21:46:55,1393,"{""k"":5}","{""ok"":true}",,0,3,1954,240,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3fa6d36f-1dd,dag-4bbeebae-10d,io,decide_action,worker-prod-use2-eks-02,worker,COMPLETED,2026-06-03 21:46:57,2026-06-03 21:46:57,2026-06-03 21:47:03,6291,"{""k"":6}","{""ok"":true}",,0,3,118,461,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9276191a-b08,dag-f4ff1c88-e9d,task,collect_metrics,worker-prod-use2-eks-03,worker,PENDING,2026-06-12 03:06:41,2026-06-12 03:06:41,,,"{""k"":0}","{""ok"":false}",,0,3,3657,484,"{""layer"":""worker""}",2026-06-23 12:00:00
node-23a44316-e81,dag-f4ff1c88-e9d,action,notify,worker-prod-use2-eks-04,worker,RUNNING,2026-06-12 03:06:44,2026-06-12 03:06:44,,,"{""k"":1}","{""ok"":false}",,0,3,1216,202,"{""layer"":""worker""}",2026-06-23 12:00:00
node-973bb848-a99,dag-f4ff1c88-e9d,action,run_prediction,cluster_manager-dr-use1-eks-00,manager,RUNNING,2026-06-12 03:06:47,2026-06-12 03:06:47,,,"{""k"":2}","{""ok"":false}",,0,3,3410,404,"{""layer"":""manager""}",2026-06-23 12:00:00
node-75482edc-3d1,dag-f4ff1c88-e9d,decision,match_sop,strategist-prod-use2-eks-00,strategist,PENDING,2026-06-12 03:06:50,2026-06-12 03:06:50,,,"{""k"":3}","{""ok"":false}",,0,3,272,351,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-9c4d4ce8-ca2,dag-f4ff1c88-e9d,io,run_prediction,worker-staging-use2-eks-05,worker,RUNNING,2026-06-12 03:06:53,2026-06-12 03:06:53,,,"{""k"":4}","{""ok"":false}",,0,3,3807,303,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f8780d68-34e,dag-f4ff1c88-e9d,action,collect_metrics,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-12 03:06:56,2026-06-12 03:06:56,2026-06-12 03:06:56,607,"{""k"":5}","{""ok"":true}",,0,3,3640,26,"{""layer"":""manager""}",2026-06-23 12:00:00
node-ea6666fb-8dc,dag-f4ff1c88-e9d,action,execute_action,worker-staging-use2-eks-00,worker,PENDING,2026-06-12 03:06:59,2026-06-12 03:06:59,,,"{""k"":6}","{""ok"":false}",,0,3,2828,93,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5a698203-848,dag-5e2493d0-48f,io,decide_action,worker-dr-use1-eks-05,worker,FAILED,2026-06-11 17:07:31,2026-06-11 17:07:31,2026-06-11 17:07:36,5003,"{""k"":0}","{""ok"":false}",invalid input,2,3,1740,258,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5edeec9f-81e,dag-5e2493d0-48f,io,run_prediction,strategist-dr-use1-eks-00,strategist,PENDING,2026-06-11 17:07:34,2026-06-11 17:07:34,,,"{""k"":1}","{""ok"":false}",,0,3,572,166,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-9d24af03-8ca,dag-5e2493d0-48f,task,run_prediction,worker-prod-use2-eks-01,worker,FAILED,2026-06-11 17:07:37,2026-06-11 17:07:37,2026-06-11 17:07:38,481,"{""k"":2}","{""ok"":false}",invalid input,3,3,1284,157,"{""layer"":""worker""}",2026-06-23 12:00:00
node-eb6dfad7-5f7,dag-5e2493d0-48f,io,decide_action,worker-staging-use2-eks-01,worker,FAILED,2026-06-11 17:07:40,2026-06-11 17:07:40,2026-06-11 17:07:45,5181,"{""k"":3}","{""ok"":false}",exception,1,3,3086,403,"{""layer"":""worker""}",2026-06-23 12:00:00
node-e182e7d7-a32,dag-5e2493d0-48f,io,match_sop,worker-dr-use1-eks-00,worker,FAILED,2026-06-11 17:07:43,2026-06-11 17:07:43,2026-06-11 17:07:48,4567,"{""k"":4}","{""ok"":false}",timeout,1,3,3179,509,"{""layer"":""worker""}",2026-06-23 12:00:00
node-26bd9618-0d9,dag-5e2493d0-48f,action,notify,worker-dr-use1-eks-04,worker,PENDING,2026-06-11 17:07:46,2026-06-11 17:07:46,,,"{""k"":5}","{""ok"":false}",,0,3,505,55,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7b6757ec-e84,dag-5e2493d0-48f,decision,notify,worker-staging-use2-eks-03,worker,PENDING,2026-06-11 17:07:49,2026-06-11 17:07:49,,,"{""k"":6}","{""ok"":false}",,0,3,323,219,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4a6c6fd4-62e,dag-5e2493d0-48f,decision,decide_action,strategist-staging-use2-eks-00,strategist,FAILED,2026-06-11 17:07:52,2026-06-11 17:07:52,2026-06-11 17:08:00,7764,"{""k"":7}","{""ok"":false}",timeout,1,3,3240,433,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-f28f57a2-93b,dag-637385f8-a89,action,match_sop,worker-prod-usw2-eks-03,worker,COMPLETED,2026-05-25 04:11:56,2026-05-25 04:11:56,2026-05-25 04:12:04,7603,"{""k"":0}","{""ok"":true}",,0,3,615,208,"{""layer"":""worker""}",2026-06-23 12:00:00
node-00a1118a-f1a,dag-637385f8-a89,action,verify_outcome,worker-prod-use2-eks-05,worker,COMPLETED,2026-05-25 04:11:59,2026-05-25 04:11:59,2026-05-25 04:12:06,6793,"{""k"":1}","{""ok"":true}",,0,3,3434,156,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d6246af5-dab,dag-637385f8-a89,decision,verify_outcome,worker-dr-use1-eks-04,worker,COMPLETED,2026-05-25 04:12:02,2026-05-25 04:12:02,2026-05-25 04:12:03,967,"{""k"":2}","{""ok"":true}",,0,3,3692,70,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4237924b-9cc,dag-e6df93e0-f54,action,collect_metrics,worker-prod-use2-eks-05,worker,COMPLETED,2026-05-24 20:30:45,2026-05-24 20:30:45,2026-05-24 20:30:46,1095,"{""k"":0}","{""ok"":true}",,0,3,3007,475,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b73e3782-8e8,dag-e6df93e0-f54,decision,collect_metrics,worker-dr-use1-eks-00,worker,COMPLETED,2026-05-24 20:30:48,2026-05-24 20:30:48,2026-05-24 20:30:55,7735,"{""k"":1}","{""ok"":true}",,0,3,2781,101,"{""layer"":""worker""}",2026-06-23 12:00:00
node-53790a9b-f39,dag-e6df93e0-f54,task,collect_metrics,worker-prod-usw2-eks-04,worker,COMPLETED,2026-05-24 20:30:51,2026-05-24 20:30:51,2026-05-24 20:30:57,6834,"{""k"":2}","{""ok"":true}",,0,3,2933,328,"{""layer"":""worker""}",2026-06-23 12:00:00
node-db4780f5-1c1,dag-08c1c653-49f,action,execute_action,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-10 14:14:32,2026-06-10 14:14:32,2026-06-10 14:14:33,663,"{""k"":0}","{""ok"":true}",,0,3,1593,347,"{""layer"":""worker""}",2026-06-23 12:00:00
node-10e5a701-e44,dag-08c1c653-49f,task,notify,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-10 14:14:35,2026-06-10 14:14:35,2026-06-10 14:14:35,521,"{""k"":1}","{""ok"":true}",,0,3,646,38,"{""layer"":""manager""}",2026-06-23 12:00:00
node-e3cc444b-dae,dag-08c1c653-49f,decision,match_sop,cluster_manager-prod-usw2-eks-00,manager,COMPLETED,2026-06-10 14:14:38,2026-06-10 14:14:38,2026-06-10 14:14:41,3396,"{""k"":2}","{""ok"":true}",,0,3,80,329,"{""layer"":""manager""}",2026-06-23 12:00:00
node-6961e1c5-2e0,dag-08c1c653-49f,decision,execute_action,worker-prod-use2-eks-04,worker,COMPLETED,2026-06-10 14:14:41,2026-06-10 14:14:41,2026-06-10 14:14:45,4304,"{""k"":3}","{""ok"":true}",,0,3,1620,166,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2c731d3f-af9,dag-03b3e983-35e,task,execute_action,worker-dr-use1-eks-00,worker,PENDING,2026-05-26 04:29:36,2026-05-26 04:29:36,,,"{""k"":0}","{""ok"":false}",,0,3,3030,62,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b1e619b3-bce,dag-03b3e983-35e,io,notify,cluster_manager-prod-use2-eks-01,manager,PENDING,2026-05-26 04:29:39,2026-05-26 04:29:39,,,"{""k"":1}","{""ok"":false}",,0,3,1176,485,"{""layer"":""manager""}",2026-06-23 12:00:00
node-1db7eeba-797,dag-03b3e983-35e,task,match_sop,worker-prod-use2-eks-04,worker,FAILED,2026-05-26 04:29:42,2026-05-26 04:29:42,2026-05-26 04:29:46,4803,"{""k"":2}","{""ok"":false}",invalid input,2,3,3087,108,"{""layer"":""worker""}",2026-06-23 12:00:00
node-09750f07-878,dag-03b3e983-35e,decision,run_prediction,worker-staging-use2-eks-04,worker,COMPLETED,2026-05-26 04:29:45,2026-05-26 04:29:45,2026-05-26 04:29:48,3132,"{""k"":3}","{""ok"":true}",,0,3,3872,61,"{""layer"":""worker""}",2026-06-23 12:00:00
node-72efc567-d2b,dag-03b3e983-35e,io,match_sop,worker-prod-use2-eks-01,worker,PENDING,2026-05-26 04:29:48,2026-05-26 04:29:48,,,"{""k"":4}","{""ok"":false}",,0,3,644,244,"{""layer"":""worker""}",2026-06-23 12:00:00
node-241af407-800,dag-03b3e983-35e,task,notify,strategist-dr-use1-eks-00,strategist,PENDING,2026-05-26 04:29:51,2026-05-26 04:29:51,,,"{""k"":5}","{""ok"":false}",,0,3,1355,234,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-e1200e27-848,dag-59919c86-073,task,evaluate_risk,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-03 18:50:21,2026-06-03 18:50:21,2026-06-03 18:50:22,940,"{""k"":0}","{""ok"":true}",,0,3,1475,451,"{""layer"":""worker""}",2026-06-23 12:00:00
node-15a1f821-b79,dag-59919c86-073,task,execute_action,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-03 18:50:24,2026-06-03 18:50:24,2026-06-03 18:50:30,5860,"{""k"":1}","{""ok"":true}",,0,3,409,140,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2c821b40-481,dag-59919c86-073,task,decide_action,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-03 18:50:27,2026-06-03 18:50:27,2026-06-03 18:50:29,2155,"{""k"":2}","{""ok"":true}",,0,3,1564,439,"{""layer"":""worker""}",2026-06-23 12:00:00
node-84c15700-4dc,dag-59919c86-073,decision,notify,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-03 18:50:30,2026-06-03 18:50:30,2026-06-03 18:50:35,5308,"{""k"":3}","{""ok"":true}",,0,3,290,422,"{""layer"":""worker""}",2026-06-23 12:00:00
node-69f39ff5-0d6,dag-59919c86-073,action,evaluate_risk,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-03 18:50:33,2026-06-03 18:50:33,2026-06-03 18:50:36,3018,"{""k"":4}","{""ok"":true}",,0,3,1092,163,"{""layer"":""worker""}",2026-06-23 12:00:00
node-369098c2-125,dag-59919c86-073,task,run_prediction,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-03 18:50:36,2026-06-03 18:50:36,2026-06-03 18:50:43,6936,"{""k"":5}","{""ok"":true}",,0,3,2824,68,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c164c0f2-e25,dag-59919c86-073,io,evaluate_risk,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-03 18:50:39,2026-06-03 18:50:39,2026-06-03 18:50:45,5906,"{""k"":6}","{""ok"":true}",,0,3,373,230,"{""layer"":""worker""}",2026-06-23 12:00:00
node-39430134-6e1,dag-59919c86-073,task,run_prediction,worker-dr-use1-eks-00,worker,COMPLETED,2026-06-03 18:50:42,2026-06-03 18:50:42,2026-06-03 18:50:49,6758,"{""k"":7}","{""ok"":true}",,0,3,1008,244,"{""layer"":""worker""}",2026-06-23 12:00:00
node-86e32226-886,dag-d06a9e24-74f,decision,notify,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-05-25 23:39:42,2026-05-25 23:39:43,2026-05-25 23:39:47,4841,"{""k"":0}","{""ok"":true}",,0,3,2265,373,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-a602b1a2-c82,dag-d06a9e24-74f,decision,notify,worker-dr-use1-eks-00,worker,COMPLETED,2026-05-25 23:39:45,2026-05-25 23:39:46,2026-05-25 23:39:47,1731,"{""k"":1}","{""ok"":true}",,0,3,3481,348,"{""layer"":""worker""}",2026-06-23 12:00:00
node-69018800-0f7,dag-d06a9e24-74f,decision,decide_action,worker-prod-use2-eks-01,worker,PENDING,2026-05-25 23:39:48,2026-05-25 23:39:49,,,"{""k"":2}","{""ok"":false}",,0,3,68,477,"{""layer"":""worker""}",2026-06-23 12:00:00
node-bfee25bd-8cd,dag-d06a9e24-74f,task,decide_action,worker-staging-use2-eks-00,worker,PENDING,2026-05-25 23:39:51,2026-05-25 23:39:52,,,"{""k"":3}","{""ok"":false}",,0,3,1498,37,"{""layer"":""worker""}",2026-06-23 12:00:00
node-c945c21c-607,dag-d06a9e24-74f,io,verify_outcome,cluster_manager-prod-usw2-eks-00,manager,PENDING,2026-05-25 23:39:54,2026-05-25 23:39:55,,,"{""k"":4}","{""ok"":false}",,0,3,1215,315,"{""layer"":""manager""}",2026-06-23 12:00:00
node-ab559660-786,dag-00224d5d-b52,action,execute_action,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-07 04:24:24,2026-06-07 04:24:24,2026-06-07 04:24:31,7415,"{""k"":0}","{""ok"":true}",,0,3,240,428,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-2ab60d58-96a,dag-00224d5d-b52,io,evaluate_risk,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-06-07 04:24:27,2026-06-07 04:24:27,2026-06-07 04:24:28,662,"{""k"":1}","{""ok"":true}",,0,3,1338,486,"{""layer"":""manager""}",2026-06-23 12:00:00
node-bb572309-872,dag-00224d5d-b52,action,notify,worker-staging-use2-eks-01,worker,COMPLETED,2026-06-07 04:24:30,2026-06-07 04:24:30,2026-06-07 04:24:31,1546,"{""k"":2}","{""ok"":true}",,0,3,1260,351,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d1842602-44e,dag-00224d5d-b52,task,decide_action,worker-prod-usw2-eks-01,worker,COMPLETED,2026-06-07 04:24:33,2026-06-07 04:24:33,2026-06-07 04:24:39,6385,"{""k"":3}","{""ok"":true}",,0,3,570,121,"{""layer"":""worker""}",2026-06-23 12:00:00
node-62c87fab-bab,dag-ca116072-308,decision,evaluate_risk,worker-prod-usw2-eks-04,worker,COMPLETED,2026-06-21 01:45:40,2026-06-21 01:45:40,2026-06-21 01:45:48,7910,"{""k"":0}","{""ok"":true}",,0,3,1478,312,"{""layer"":""worker""}",2026-06-23 12:00:00
node-acc1de29-d48,dag-ca116072-308,action,collect_metrics,worker-staging-use2-eks-03,worker,COMPLETED,2026-06-21 01:45:43,2026-06-21 01:45:43,2026-06-21 01:45:51,7923,"{""k"":1}","{""ok"":true}",,0,3,3883,416,"{""layer"":""worker""}",2026-06-23 12:00:00
node-35970206-52e,dag-ca116072-308,io,match_sop,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-21 01:45:46,2026-06-21 01:45:46,2026-06-21 01:45:52,5928,"{""k"":2}","{""ok"":true}",,0,3,1808,266,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6cf965f4-2ac,dag-ca116072-308,io,execute_action,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-21 01:45:49,2026-06-21 01:45:49,2026-06-21 01:45:52,2498,"{""k"":3}","{""ok"":true}",,0,3,3692,38,"{""layer"":""manager""}",2026-06-23 12:00:00
node-a796f5c2-340,dag-ca116072-308,decision,execute_action,strategist-staging-use2-eks-00,strategist,COMPLETED,2026-06-21 01:45:52,2026-06-21 01:45:52,2026-06-21 01:45:56,3142,"{""k"":4}","{""ok"":true}",,0,3,1177,502,"{""layer"":""strategist""}",2026-06-23 12:00:00
