id,pod_name,namespace,cluster_name,node_name,environment,jvm_heap_used,jvm_heap_max,jvm_metaspace_used,container_memory_usage,container_memory_limit,container_memory_rss,container_memory_working_set,memory_pressure,swap_usage,cpu_usage_percent,cpu_throttled_periods,gc_duration_seconds,gc_count,thread_count,thread_blocked_count,response_time_ms,network_latency_ms,packet_drops,tcp_connections,dns_resolution_time_ms,http_request_count,http_error_rate,fs_usage_bytes,fs_limit_bytes,io_wait_time_ms,disk_read_bytes,disk_write_bytes,pod_ready,restart_count,oom_events,health_check_failures,startup_time_seconds,security_violations,unauthorized_access_attempts,policy_violations,node_ready,node_memory_available,node_cpu_available,cluster_capacity_percent,collection_timestamp,created_at
64,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,388226267,858993459,83886080,554608953,1073741824,471417610,526878505,0.5165,0,40.21,0,0.024031,31,135,0,78.19,31.27,0,291,1.89,33536,0.008,12261264,62914560,17.37,1241645,5882276,true,0,0,0,5.12,0,0,0,true,20401094656,39.09,62.02,2026-05-24 11:59:46,2026-05-24 11:59:46
65,auth-gateway-7d2aa28-56f78,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,422162073,858993459,83886080,603088677,1073741824,512625375,572934243,0.5617,0,37.15,0,0.02183,56,34,0,64.53,25.81,0,374,11.32,78113,0.0044,5976006,62914560,10.24,1591541,6120008,true,0,0,0,6.58,0,0,0,true,6442450944,30.69,74.21,2026-05-24 11:59:46,2026-05-24 11:59:46
66,auth-gateway-d4d3364-aac01,identity,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,245424491,557842432,83886080,350606416,697303040,298015453,333076095,0.5028,0,23.4,0,0.042495,72,110,0,74.82,29.93,0,235,15.26,59654,0.0058,14075870,62914560,17.22,979587,438857,true,0,0,0,19.59,0,0,0,true,16106127360,60.02,51.05,2026-05-24 11:59:46,2026-05-24 11:59:46
67,session-store-d825e25-14f9f,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,839135574,1674366156,83886080,1198765106,2092957696,1018950340,1138826850,0.5728,0,37.74,0,0.04293,62,142,0,93.67,37.47,0,266,21.84,15546,0.0098,12159264,62914560,145.85,2981626,7554468,true,0,0,0,25.68,0,0,0,true,3221225472,15.11,58.99,2026-05-24 11:59:46,2026-05-24 11:59:46
68,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1325651824,2576980377,83886080,1893788321,3221225472,1609720072,1799098904,0.5879,0,20.55,0,0.002753,73,102,0,46.84,18.74,0,254,11.86,18325,0.0037,16187796,62914560,138.83,1815878,8231094,true,0,0,0,9.23,0,0,0,true,26843545600,46.22,58.56,2026-05-24 11:59:46,2026-05-24 11:59:46
69,search-api-8352074-5b766,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1602875363,3435973836,83886080,2289821948,4294967296,1946348655,2175330850,0.5331,0,41.29,0,0.02109,35,106,0,92.36,36.94,0,373,7.1,25083,0.0039,1180423,62914560,160.45,2801498,442661,true,0,0,0,29.99,0,0,0,true,8589934592,63.53,75.66,2026-05-24 11:59:46,2026-05-24 11:59:46
70,search-api-db28570-d359e,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,879703774,2576980377,83886080,1256719678,3221225472,1068211726,1193883694,0.3901,0,47.86,0,0.038957,65,119,0,77.61,31.04,0,312,7.38,67520,0.0053,37065679,62914560,14.72,4177355,1009841,true,0,0,0,28.51,0,0,0,true,10737418240,68.11,84.89,2026-05-24 11:59:46,2026-05-24 11:59:46
71,search-api-15a6d76-12766,search,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1604993583,3435973836,83886080,2292847976,4294967296,1948920779,2178205577,0.5338,0,39.35,0,0.040737,74,27,0,74.11,29.64,0,345,4.53,61907,0.004,18844982,62914560,188.02,2568860,4432588,true,0,0,0,17.15,0,0,0,true,27917287424,50.0,82.84,2026-05-24 11:59:46,2026-05-24 11:59:46
72,search-api-a47d446-4ffe2,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1346243477,2576980377,83886080,1923204968,3221225472,1634724222,1827044719,0.597,0,25.9,0,0.040296,60,110,0,68.83,27.53,0,134,9.5,62215,0.0006,28888021,62914560,172.97,2147890,2341537,true,0,0,0,9.79,0,0,0,true,11811160064,47.32,43.36,2026-05-24 11:59:46,2026-05-24 11:59:46
73,indexer-6c1eb29-ca471,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,1278247569,3865470566,83886080,1826067956,4831838208,1552157762,1734764558,0.3779,0,25.79,0,0.041981,65,64,0,94.43,37.77,0,195,14.9,46123,0.0058,2523845,62914560,2.39,3256433,1240805,true,0,0,0,11.76,0,0,0,true,19327352832,9.65,72.49,2026-05-24 11:59:46,2026-05-24 11:59:46
74,indexer-b957537-8aa20,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1303807102,3865470566,83886080,1862581575,4831838208,1583194338,1769452496,0.3855,0,21.6,0,0.011572,44,168,0,93.59,37.44,0,29,4.21,63957,0.0002,13302672,62914560,3.14,1491913,7251046,true,0,0,0,18.08,0,0,0,true,27917287424,63.5,72.42,2026-05-24 11:59:46,2026-05-24 11:59:46
75,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,526133493,858993459,83886080,751619276,1073741824,638876384,714038312,0.7,0,20.11,0,0.045474,20,50,0,95.74,38.29,0,350,17.07,76020,0.0067,35688235,62914560,13.5,3527660,4409764,true,2,1,0,3.1,0,0,0,true,5368709120,45.68,68.77,2026-05-24 11:59:46,2026-05-24 11:59:46
76,inventory-svc-0d33458-c137f,inventory,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,292073672,557842432,83886080,417248104,697303040,354660888,396385698,0.5984,0,47.17,0,0.005699,15,187,0,61.05,24.42,0,94,1.45,25715,0.0091,34843748,62914560,12.62,4721800,999252,true,0,0,0,29.8,0,0,0,true,15032385536,78.79,75.36,2026-05-24 11:59:46,2026-05-24 11:59:46
77,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,384510270,858993459,83886080,549300387,1073741824,466905328,521835367,0.5116,0,27.61,0,0.010255,31,143,0,57.35,22.94,0,202,14.62,89596,0.0095,31549794,62914560,7.22,2407464,2667872,true,0,0,0,16.84,0,0,0,true,9663676416,40.55,64.93,2026-05-24 11:59:46,2026-05-24 11:59:46
78,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,240493429,644245094,83886080,343562042,805306368,292027735,326383939,0.4266,0,36.5,0,0.040998,27,134,0,102.24,40.9,0,263,20.32,11396,0.0005,41756703,62914560,6.39,4827265,3428401,true,0,0,0,24.79,0,0,0,true,13958643712,8.49,83.75,2026-05-24 11:59:46,2026-05-24 11:59:46
79,checkout-web-f628153-c1833,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,329303261,858993459,83886080,470433230,1073741824,399868245,446911568,0.4381,0,24.74,0,0.042253,44,192,0,75.48,30.19,0,379,10.76,62060,0.0061,6920325,62914560,7.0,4683787,7740454,true,0,0,0,23.34,0,0,0,true,32212254720,23.04,66.53,2026-05-24 11:59:46,2026-05-24 11:59:46
80,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,388213031,858993459,83886080,554590045,1073741824,471401538,526860542,0.5165,0,37.08,0,0.042896,60,133,0,61.47,24.59,0,104,9.25,63931,0.0059,11562989,62914560,16.42,4516211,6434899,true,0,0,0,27.74,0,0,0,true,11811160064,6.35,59.73,2026-05-24 11:59:46,2026-05-24 11:59:46
81,checkout-web-2e5d994-d724e,checkout,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,277246047,557842432,83886080,396065782,697303040,336655914,376262492,0.568,0,43.53,0,0.019664,28,92,0,87.74,35.1,0,71,17.02,64711,0.0087,10061784,62914560,19.23,4310004,842142,true,0,0,0,5.94,0,0,0,true,10737418240,10.81,86.58,2026-05-24 11:59:46,2026-05-24 11:59:46
82,cart-svc-ee38458-64d46,checkout,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,170332034,418591539,83886080,243331478,523239424,206831756,231164904,0.465,0,23.07,0,0.034735,63,34,0,45.52,18.21,0,112,6.53,58383,0.006,22686201,62914560,79.9,836264,4883940,true,0,0,0,19.37,0,0,0,true,13958643712,28.84,44.11,2026-05-24 11:59:46,2026-05-24 11:59:46
83,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,170119860,483183820,83886080,243028372,603979776,206574116,230876953,0.4024,0,26.27,0,0.026047,52,121,0,45.05,18.02,0,246,11.97,13009,0.0008,34279928,62914560,155.08,4002620,965307,true,0,0,0,21.44,0,0,0,true,25769803776,9.92,74.53,2026-05-24 11:59:46,2026-05-24 11:59:46
84,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,196719429,483183820,83886080,281027757,603979776,238873593,266976369,0.4653,0,37.02,0,0.040294,34,21,0,47.38,18.95,0,114,13.72,59366,0.0095,9763595,62914560,192.25,1787398,3960233,true,0,0,0,25.35,0,0,0,true,23622320128,54.42,44.34,2026-05-24 11:59:46,2026-05-24 11:59:46
85,notifications-b2aff41-e1772,notifications,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,209289276,418591539,83886080,298984680,523239424,254136978,284035446,0.5714,0,20.17,0,0.021273,14,161,0,92.84,37.14,0,335,20.25,21878,0.0094,39869562,62914560,12.18,2190073,260894,true,0,0,0,29.52,0,0,0,true,8589934592,44.32,57.4,2026-05-24 11:59:46,2026-05-24 11:59:46
86,notifications-abd2926-3451e,notifications,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,316592733,644245094,83886080,452275333,805306368,384434033,429661566,0.5616,0,37.81,0,0.016342,15,89,0,114.12,45.65,0,147,10.16,6429,0.0005,35176620,62914560,18.48,3950705,1400233,true,0,0,0,3.8,0,0,0,true,31138512896,7.32,80.88,2026-05-24 11:59:46,2026-05-24 11:59:46
87,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,885728543,1717986918,83886080,1265326490,2147483648,1075527516,1202060165,0.5892,0,30.17,0,0.006513,46,176,0,46.63,18.65,0,341,6.42,20805,0.0032,20756396,62914560,51.21,1598371,4597462,true,0,0,0,24.31,0,0,0,false,18253611008,79.75,71.56,2026-05-24 11:59:46,2026-05-24 11:59:46
88,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,512173834,1288490188,83886080,731676906,1610612736,621925370,695093060,0.4543,0,45.42,0,0.016524,49,22,0,60.53,24.21,0,159,3.72,41581,0.005,17435450,62914560,100.16,2188914,954560,true,0,0,0,12.83,0,0,0,true,24696061952,60.96,66.01,2026-05-24 11:59:46,2026-05-24 11:59:46
89,ledger-svc-0744083-43011,ledger,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,607929768,1288490188,83886080,868471098,1610612736,738200433,825047543,0.5392,0,43.41,0,0.026393,68,147,0,100.81,40.32,0,75,20.17,40335,0.0034,24021324,62914560,56.94,814846,6420346,true,0,0,0,3.55,0,0,0,false,2147483648,76.04,69.51,2026-05-24 11:59:46,2026-05-24 11:59:46
90,recommendation-87e3198-026ea,search,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,1264840699,2791728742,83886080,1806915285,3489660928,1535877992,1716569520,0.5178,0,45.88,0,0.020673,75,117,0,68.33,27.33,0,186,16.68,35426,0.0049,12124095,62914560,12.02,2430113,1533580,true,0,0,0,27.26,0,0,0,true,10737418240,60.99,72.45,2026-05-24 11:59:46,2026-05-24 11:59:46
91,recommendation-1e52697-e4756,search,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1419465321,2791728742,83886080,2027807602,3489660928,1723636461,1926417221,0.5811,0,42.97,0,0.026972,12,199,0,99.9,39.96,0,197,21.34,9493,0.0049,14478569,62914560,13.32,1039004,3813975,true,0,0,0,14.27,0,0,0,true,16106127360,78.46,85.86,2026-05-24 11:59:46,2026-05-24 11:59:46
92,image-resizer-9683178-b7560,platform,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,340240578,858993459,83886080,486057969,1073741824,413149273,461755070,0.4527,0,27.56,0,0.008006,13,125,0,89.39,35.76,0,391,13.33,67179,0.0099,5808607,62914560,2.77,1257180,93582,true,0,0,0,14.47,0,0,0,true,20401094656,10.89,73.98,2026-05-24 11:59:46,2026-05-24 11:59:46
93,image-resizer-6542c92-1100b,platform,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,176219619,557842432,83886080,251742313,697303040,213980966,239155197,0.361,0,36.05,0,0.024148,33,172,0,112.13,44.85,0,353,21.79,52306,0.0022,17860959,62914560,8.48,878895,794762,true,0,0,0,10.76,0,0,0,true,17179869184,63.76,56.77,2026-05-24 11:59:46,2026-05-24 11:59:46
94,config-svc-d193d56-68bd9,platform,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,100714359,322122547,83886080,143877656,402653184,122296007,136683773,0.3573,0,34.83,0,0.018045,19,157,0,41.11,16.44,0,23,1.07,59822,0.0069,38368436,62914560,17.67,4643908,4201372,true,0,0,0,7.01,0,0,0,true,13958643712,32.19,62.71,2026-05-24 11:59:46,2026-05-24 11:59:46
95,config-svc-370d832-a686a,platform,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,181278743,429496729,83886080,258969633,536870912,220124188,246021151,0.4824,0,32.84,0,0.024917,16,174,0,78.66,31.46,0,391,4.14,24183,0.008,23672772,62914560,9.8,1950825,5022979,true,0,0,0,18.41,0,0,0,true,8589934592,5.8,73.02,2026-05-24 11:59:46,2026-05-24 11:59:46
96,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,136980998,285212672,83886080,195687140,356515840,166334069,185902783,0.5489,0,23.32,0,0.010618,64,91,0,635.51,254.2,0,372,8.13,69665,0.0474,28769718,62914560,15.42,857803,2861823,true,0,0,0,21.24,0,0,0,true,21474836480,48.8,53.92,2026-05-24 11:59:46,2026-05-24 11:59:46
97,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,78919401,213909504,83886080,112742002,267386880,95830701,107104901,0.4216,0,33.96,0,0.002434,27,191,0,573.38,229.35,0,104,41.62,54084,0.0702,33665890,62914560,15.22,510263,8927442,true,0,0,0,8.05,0,0,0,true,2147483648,69.48,68.07,2026-05-24 11:59:46,2026-05-24 11:59:46
98,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,140928614,322122547,83886080,201326592,402653184,171127603,191260262,0.5,0,50.0,0,0.043875,26,32,0,92.65,37.06,0,396,15.73,32582,0.0079,19765112,62914560,17.3,1899892,6235446,true,0,0,0,27.96,0,0,0,true,32212254720,71.22,45.49,2026-05-24 11:59:46,2026-05-24 11:59:46
99,search-api-1605640-8abaf,search,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,staging,858677889,2576980377,83886080,1226682699,3221225472,1042680294,1165348564,0.3808,0,33.14,0,0.043922,49,158,0,306.17,122.47,0,223,61.26,26278,0.0501,16824040,62914560,14.7,455927,2227237,true,0,0,0,23.86,0,0,0,true,31138512896,33.18,65.39,2026-05-24 11:59:46,2026-05-24 11:59:46
100,search-api-8ca0b98-505ff,search,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,staging,1748363351,3435973836,83886080,2497661930,4294967296,2123012640,2372778833,0.5815,0,44.28,0,0.01862,75,25,0,89.51,35.8,0,218,14.46,3404,0.0018,26097739,62914560,17.72,4690486,7769303,true,0,0,0,24.94,0,0,0,true,32212254720,53.71,69.06,2026-05-24 11:59:46,2026-05-24 11:59:46
101,notifications-26e9347-44fc8,notifications,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,staging,244302918,483183820,83886080,349004170,603979776,296653544,331553961,0.5778,0,44.52,0,0.04471,12,33,0,82.87,33.15,0,347,1.09,52053,0.002,14241671,62914560,18.0,2456797,8644866,true,0,0,0,10.04,0,0,0,false,9663676416,68.87,79.27,2026-05-24 11:59:46,2026-05-24 11:59:46
102,inventory-svc-1d6f570-1b50d,inventory,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,staging,375809638,858993459,83886080,536870912,1073741824,456340275,510027366,0.5,0,26.94,0,0.012032,45,186,0,42.19,16.87,0,385,6.15,70950,0.0001,25962315,62914560,9.75,4164935,640072,true,0,0,0,12.75,0,0,0,true,31138512896,56.24,64.46,2026-05-24 11:59:46,2026-05-24 11:59:46
103,session-store-a097c68-649a1,identity,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,855641933,1932735283,83886080,1222345619,2415919104,1038993776,1161228338,0.506,0,20.16,0,0.037631,36,34,0,644.82,257.93,0,154,63.48,17579,0.0763,21028522,62914560,19.6,4444013,395955,true,0,0,0,6.47,0,0,0,true,10737418240,32.62,91.88,2026-05-24 11:59:46,2026-05-24 11:59:46
104,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,171374100,557842432,83886080,244820143,697303040,208097121,232579135,0.3511,0,48.32,0,0.044958,20,179,0,43.82,17.53,0,299,12.84,43961,0.0092,38489787,62914560,16.31,2754846,5012734,true,0,0,0,15.5,0,0,0,true,19327352832,63.11,68.18,2026-05-24 11:59:46,2026-05-24 11:59:46
105,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,192798144,557842432,83886080,275425920,697303040,234112032,261654624,0.395,0,29.22,0,0.039419,61,61,0,70.62,28.25,0,196,6.7,25088,0.0051,1586242,62914560,11.02,1174701,8996685,true,0,0,0,12.1,0,0,0,true,13958643712,72.38,46.09,2026-05-24 11:59:46,2026-05-24 11:59:46
106,checkout-web-aca9086-f5fe6,checkout,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,244056063,557842432,83886080,348651520,697303040,296353792,331218944,0.5,0,50.0,0,0.024225,49,23,0,46.45,18.58,0,388,5.8,28297,0.008,41263617,62914560,11.95,1009685,8901963,true,0,0,0,19.78,0,0,0,true,2147483648,31.91,44.81,2026-05-24 11:59:46,2026-05-24 11:59:46
107,checkout-web-2b77739-52fdd,checkout,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,staging,244056063,557842432,83886080,348651520,697303040,296353792,331218944,0.5,0,50.0,0,0.013656,10,90,0,117.42,46.97,0,396,27.86,9879,0.0094,14593663,62914560,2.06,4869395,3570879,true,0,0,0,8.06,0,0,0,true,18253611008,35.54,72.5,2026-05-24 11:59:46,2026-05-24 11:59:46
108,coredns-b16ea15-07544,kube-system,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,staging,136297406,285212672,83886080,194710581,356515840,165503993,184975051,0.5461,0,31.48,0,0.01208,64,176,0,85.74,34.3,0,123,1.89,20772,0.0092,28627197,62914560,6.77,1494576,3416763,true,0,0,0,18.88,0,0,0,true,3221225472,32.52,50.33,2026-05-24 11:59:46,2026-05-24 11:59:46
109,recommendation-2071c72-c0b22,search,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,1350358310,2791728742,83886080,1929083300,3489660928,1639720805,1832629135,0.5528,0,33.17,0,0.010976,31,176,0,51.9,20.76,0,172,9.85,18944,0.0083,27432885,62914560,17.26,4489601,1166327,true,0,0,0,17.89,0,0,0,true,15032385536,48.4,85.22,2026-05-24 11:59:46,2026-05-24 11:59:46
110,config-svc-929cd33-16be4,platform,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,staging,128997544,322122547,83886080,184282207,402653184,156639875,175068096,0.4577,0,26.23,0,0.045155,45,197,0,74.2,29.68,0,325,19.37,37693,0.0068,16295365,62914560,145.25,3529195,1968651,true,0,0,0,12.31,0,0,0,true,21474836480,28.97,45.66,2026-05-24 11:59:46,2026-05-24 11:59:46
111,payments-api-2729261-453da,payments,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,staging,413630990,1116523724,83886080,590901415,1395654656,502266202,561356344,0.4234,0,41.04,0,0.027979,66,125,0,103.18,41.27,0,136,6.91,89314,0.0093,32114248,62914560,111.64,1079846,3329866,true,0,0,0,2.22,0,0,0,true,30064771072,20.76,82.27,2026-05-24 11:59:46,2026-05-24 11:59:46
112,payments-api-dde4d16-a3d09,payments,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,staging,510827503,1116523724,83886080,729753577,1395654656,620290540,693265898,0.5229,0,35.75,0,0.001199,23,103,0,100.71,40.28,0,33,15.74,87371,0.001,7328322,62914560,12.26,135515,4337005,true,0,0,0,2.16,0,0,0,true,9663676416,63.11,68.41,2026-05-24 11:59:46,2026-05-24 11:59:46
113,orders-api-8330e48-f22f4,orders,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,dr,388015209,966367641,83886080,554307442,1207959552,471161325,526592069,0.4589,0,31.39,0,0.037173,64,100,0,656.62,262.65,0,264,100.29,80426,0.0372,18161475,62914560,16.61,3578752,3398011,true,0,0,0,13.57,0,0,0,true,8589934592,77.82,65.25,2026-05-24 11:59:46,2026-05-24 11:59:46
114,indexer-6af7422-f66fc,search,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,dr,2254857830,5153960755,83886080,3221225472,6442450944,2738041651,3060164198,0.5,0,50.0,0,0.010305,10,164,0,101.97,40.79,0,255,1.72,80784,0.0098,33647286,62914560,4.65,4872011,2847525,true,0,0,0,10.25,0,0,0,true,23622320128,56.56,58.82,2026-05-24 11:59:46,2026-05-24 11:59:46
115,orders-worker-f884840-8265c,orders,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,dr,361460864,858993459,83886080,516372663,1073741824,438916763,490554029,0.4809,0,47.67,0,0.031641,57,68,0,51.09,20.44,0,226,7.55,23789,0.0,21720170,62914560,11.13,570602,7107132,true,0,0,0,17.24,0,0,0,true,2147483648,6.03,80.3,2026-05-24 11:59:46,2026-05-24 11:59:46
116,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,dr,431941069,858993459,83886080,617058671,1073741824,524499870,586205737,0.5747,0,45.61,0,0.045437,67,170,0,80.34,32.13,0,44,7.25,22421,0.0091,16158481,62914560,3.14,4565905,4467089,true,0,0,0,12.57,0,0,0,true,2147483648,36.67,80.36,2026-05-24 11:59:46,2026-05-24 11:59:46
117,ledger-svc-e00a046-6e2d6,ledger,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,dr,585590880,1288490188,83886080,836558401,1610612736,711074640,794730480,0.5194,0,37.9,0,0.030873,63,174,0,52.54,21.02,0,246,1.12,17162,0.0029,2737012,62914560,13.98,522512,8911596,true,0,0,0,7.94,0,0,0,true,2147483648,51.34,87.53,2026-05-24 11:59:46,2026-05-24 11:59:46
118,search-api-d416b43-7cb20,search,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,dr,1312136302,3435973836,83886080,1874480432,4294967296,1593308367,1780756410,0.4364,0,41.76,0,0.047262,39,156,0,60.59,24.24,0,146,4.1,55588,0.0053,37856495,62914560,131.76,2670256,6327471,true,0,0,0,27.7,0,0,0,true,26843545600,52.58,60.12,2026-05-24 11:59:46,2026-05-24 11:59:46
119,search-api-be84964-d972c,search,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,dr,1189661475,3435973836,83886080,1699516394,4294967296,1444588934,1614540574,0.3957,0,26.5,0,0.037637,58,96,0,93.6,37.44,0,48,8.27,84881,0.005,25824099,62914560,152.52,4848291,7994929,true,0,0,0,19.79,0,0,0,true,23622320128,6.82,65.93,2026-05-24 11:59:46,2026-05-24 11:59:46
120,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,dr,281857228,644245094,83886080,402653184,805306368,342255206,382520524,0.5,0,45.26,0,0.032478,47,200,0,56.93,22.77,0,143,7.75,17609,0.0052,18153431,62914560,18.6,4411439,8850030,true,0,0,0,15.9,0,0,0,true,32212254720,11.02,80.9,2026-05-24 11:59:46,2026-05-24 11:59:46
121,checkout-web-4263246-52f3a,checkout,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,dr,244056063,557842432,83886080,348651520,697303040,296353792,331218944,0.5,0,36.22,0,0.010814,14,92,0,90.93,36.37,0,105,22.59,16655,0.0023,35429837,62914560,15.21,2837200,6504485,true,0,0,0,29.5,0,0,0,true,22548578304,50.17,90.2,2026-05-24 11:59:46,2026-05-24 11:59:46
