id,prediction_id,use_case_id,namespace,pod_name,cluster_name,gbm_prob,risk_level,delivered,channel,suppressed,suppress_reason,alerted_at
870,1119,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.9634,critical,true,slack,false,,2026-06-18 14:52:32
871,1120,2,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.8958,critical,true,teams,false,,2026-06-11 10:59:53
872,1121,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.9545,critical,false,pagerduty,true,duplicate within suppression window,2026-05-31 11:01:11
873,1124,10,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.7637,high,true,teams,false,,2026-06-23 03:21:00
874,1125,13,platform,image-resizer-9994630-7c707,prod-use2-eks,0.6646,high,true,teams,false,,2026-06-23 08:18:08
875,1126,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8577,critical,true,pagerduty,false,,2026-06-21 09:01:55
876,1128,10,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.6791,high,true,teams,false,,2026-06-20 00:39:35
877,1129,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7499,high,false,email,true,duplicate within suppression window,2026-06-14 01:48:56
878,1132,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.6167,medium,true,teams,false,,2026-06-22 10:53:58
879,1133,1,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.8058,high,true,teams,false,,2026-06-19 05:54:33
880,1136,5,search,search-api-be84964-d972c,dr-use1-eks,0.6101,medium,true,teams,false,,2026-06-04 05:14:52
881,1138,14,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.9463,critical,true,slack,false,,2026-06-23 02:25:27
882,1139,8,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.7653,high,true,teams,false,,2026-06-16 23:03:06
883,1141,2,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.6793,high,true,teams,false,,2026-06-12 12:07:41
884,1142,2,identity,session-store-4732511-0dba8,prod-use2-eks,0.6119,medium,false,slack,true,duplicate within suppression window,2026-06-10 21:24:16
885,1143,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.7745,high,true,pagerduty,false,,2026-06-11 04:00:40
886,1144,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.6797,high,true,email,false,,2026-06-21 05:15:48
887,1145,13,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.9329,critical,true,email,false,,2026-06-17 21:33:29
888,1146,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7993,high,true,email,false,,2026-06-03 21:37:03
889,1148,2,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.8373,high,true,teams,false,,2026-06-23 02:47:39
890,1149,10,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.665,high,true,teams,false,,2026-06-23 01:26:26
891,1150,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.6204,medium,true,teams,false,,2026-06-10 22:35:05
892,1152,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9545,critical,true,slack,false,,2026-06-22 15:30:49
893,1154,1,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.7752,high,true,email,false,,2026-06-20 10:24:39
894,1156,5,search,search-api-be84964-d972c,dr-use1-eks,0.7479,high,true,email,false,,2026-06-12 18:15:46
895,1157,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6589,high,false,teams,true,duplicate within suppression window,2026-06-15 09:10:30
896,1159,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.964,critical,false,teams,true,duplicate within suppression window,2026-06-16 09:24:27
897,1160,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.8811,critical,true,teams,false,,2026-06-07 05:38:19
898,1161,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.8038,high,true,slack,false,,2026-06-04 21:49:05
899,1162,1,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.9442,critical,true,teams,false,,2026-06-15 19:27:35
900,1163,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.7515,high,true,teams,false,,2026-06-23 00:26:59
901,1165,10,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.7198,high,true,slack,false,,2026-06-09 08:14:10
902,1167,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.6447,medium,true,teams,false,,2026-06-10 10:07:41
903,1168,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.8423,high,true,teams,false,,2026-06-23 02:46:02
904,1169,2,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.9439,critical,false,pagerduty,true,duplicate within suppression window,2026-06-14 23:17:30
905,1170,2,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.9037,critical,true,pagerduty,false,,2026-06-23 03:59:01
906,1171,3,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.9035,critical,false,email,true,duplicate within suppression window,2026-06-17 14:29:41
907,1172,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.9429,critical,true,slack,false,,2026-06-20 07:44:33
908,1174,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.6179,medium,false,teams,true,duplicate within suppression window,2026-05-30 21:22:24
909,1176,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.603,medium,true,teams,false,,2026-06-22 00:16:58
910,1177,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.725,high,true,teams,false,,2026-05-27 22:39:59
911,1178,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.9216,critical,true,teams,false,,2026-06-07 16:48:34
912,1179,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.7169,high,true,slack,false,,2026-06-03 16:40:41
913,1181,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.9675,critical,true,email,false,,2026-06-13 15:23:54
914,1183,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.8893,critical,true,email,false,,2026-06-21 16:19:30
915,1184,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.6386,medium,true,slack,false,,2026-06-03 07:45:49
916,1185,5,payments,payments-api-2729261-453da,staging-use2-eks,0.8319,high,true,email,false,,2026-06-13 13:22:15
917,1187,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.883,critical,true,teams,false,,2026-06-23 08:34:53
918,1188,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.7527,high,true,pagerduty,false,,2026-06-23 10:15:48
919,1189,5,search,search-api-8352074-5b766,prod-usw2-eks,0.9226,critical,true,teams,false,,2026-06-14 21:45:29
920,1191,13,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.9175,critical,true,teams,false,,2026-06-14 17:18:46
921,1195,2,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.9553,critical,true,teams,false,,2026-06-10 06:54:15
922,1196,1,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.8668,critical,true,slack,false,,2026-06-02 14:36:39
923,1197,5,search,search-api-8352074-5b766,prod-usw2-eks,0.9616,critical,true,slack,false,,2026-06-23 10:56:36
924,1198,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.6688,high,true,teams,false,,2026-06-22 20:01:38
925,1199,2,orders,orders-api-cbca488-26609,prod-usw2-eks,0.8008,high,true,teams,false,,2026-06-21 01:29:15
926,1200,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.6696,high,true,pagerduty,false,,2026-06-09 23:59:41
927,1201,13,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.6742,high,true,pagerduty,false,,2026-06-21 11:40:32
928,1202,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.6741,high,false,email,true,duplicate within suppression window,2026-05-29 15:35:24
929,1204,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.7665,high,true,teams,false,,2026-06-23 10:26:04
930,1205,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.6802,high,false,teams,true,duplicate within suppression window,2026-06-20 01:21:35
931,1206,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8785,critical,true,teams,false,,2026-06-20 02:22:17
932,1207,2,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.7793,high,true,teams,false,,2026-06-09 07:23:17
933,1208,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.7211,high,false,pagerduty,true,duplicate within suppression window,2026-06-21 03:35:20
934,1209,1,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.7421,high,true,teams,false,,2026-06-21 08:56:17
935,1210,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.6538,high,true,teams,false,,2026-06-19 01:27:28
936,1211,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.6906,high,true,teams,false,,2026-06-20 10:14:33
937,1215,2,orders,orders-api-cbca488-26609,prod-usw2-eks,0.6486,medium,true,pagerduty,false,,2026-06-22 00:10:07
938,1216,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.7671,high,true,teams,false,,2026-06-16 19:57:11
939,1217,10,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.9464,critical,true,pagerduty,false,,2026-06-09 07:10:23
940,1218,2,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.6469,medium,true,slack,false,,2026-06-22 12:28:27
941,1219,13,identity,session-store-a097c68-649a1,staging-use2-eks,0.6364,medium,true,slack,false,,2026-06-15 11:54:03
942,1220,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.9122,critical,true,pagerduty,false,,2026-06-19 08:20:15
943,1223,1,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.8856,critical,true,email,false,,2026-06-20 13:30:15
944,1224,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.7952,high,false,teams,true,duplicate within suppression window,2026-06-21 21:57:58
945,1225,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.92,critical,true,email,false,,2026-06-23 10:27:49
946,1226,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.7198,high,true,teams,false,,2026-06-16 12:48:51
947,1229,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.8989,critical,true,teams,false,,2026-06-18 23:37:55
948,1230,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.915,critical,true,pagerduty,false,,2026-06-21 15:04:34
949,1232,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.7454,high,true,pagerduty,false,,2026-06-17 08:43:26
950,1236,4,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.6769,high,true,email,false,,2026-06-14 20:31:33
951,1237,7,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.9318,critical,true,slack,false,,2026-06-14 23:14:11
952,1240,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.622,medium,true,teams,false,,2026-06-22 17:29:28
953,1241,6,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.6981,high,true,teams,false,,2026-06-22 17:47:02
954,1242,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.7624,high,true,teams,false,,2026-06-20 10:31:58
955,1243,5,search,search-api-be84964-d972c,dr-use1-eks,0.8151,high,true,email,false,,2026-05-31 22:16:06
956,1244,2,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.7632,high,false,pagerduty,true,duplicate within suppression window,2026-06-09 23:54:19
957,1245,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8987,critical,true,slack,false,,2026-06-15 11:24:41
958,1247,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.8351,high,false,pagerduty,true,duplicate within suppression window,2026-06-20 15:18:24
959,1248,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8613,critical,true,teams,false,,2026-06-11 15:20:30
960,1249,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.9121,critical,true,email,false,,2026-06-21 22:39:32
961,1251,5,payments,payments-api-2729261-453da,staging-use2-eks,0.8105,high,true,email,false,,2026-06-04 09:45:56
962,1252,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.9507,critical,true,slack,false,,2026-06-21 21:26:05
963,1253,4,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.8407,high,true,teams,false,,2026-06-20 22:00:03
964,1256,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.6477,medium,true,teams,false,,2026-06-18 02:47:12
965,1257,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.7024,high,false,email,true,duplicate within suppression window,2026-06-20 09:49:48
966,1258,2,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.8389,high,true,teams,false,,2026-06-21 11:37:55
967,1259,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.8713,critical,true,email,false,,2026-06-13 02:12:24
968,1261,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.953,critical,true,pagerduty,false,,2026-06-19 11:36:58
969,1262,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.9025,critical,true,email,false,,2026-06-04 06:56:18
970,1263,8,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.8565,critical,true,email,false,,2026-06-13 08:25:13
971,1265,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7102,high,false,email,true,duplicate within suppression window,2026-06-17 13:30:10
972,1268,2,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.8529,critical,true,slack,false,,2026-06-17 10:09:40
973,1269,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.8093,high,false,email,true,duplicate within suppression window,2026-05-31 13:25:49
974,1270,1,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.6264,medium,true,pagerduty,false,,2026-06-21 10:03:57
975,1271,5,checkout,cart-svc-0a94879-c1bba,prod-usw2-eks,0.7776,high,false,email,true,duplicate within suppression window,2026-06-02 10:41:22
976,1272,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.9566,critical,true,email,false,,2026-06-22 20:25:30
977,1273,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.7118,high,true,pagerduty,false,,2026-06-23 08:38:07
978,1274,3,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.8365,high,true,slack,false,,2026-06-20 04:43:34
979,1276,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7802,high,true,pagerduty,false,,2026-06-19 09:37:54
980,1277,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.8946,critical,false,slack,true,duplicate within suppression window,2026-06-04 07:40:38
981,1278,4,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.614,medium,true,teams,false,,2026-06-22 09:39:25
982,1279,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.839,high,true,email,false,,2026-06-15 12:42:38
983,1280,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7253,high,true,pagerduty,false,,2026-06-18 00:38:17
984,1282,1,notifications,notifications-b036879-82982,dr-use1-eks,0.8795,critical,false,teams,true,duplicate within suppression window,2026-06-22 17:43:33
985,1283,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.9393,critical,true,teams,false,,2026-06-19 14:37:32
986,1284,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8935,critical,true,slack,false,,2026-06-16 08:15:39
987,1285,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.9046,critical,true,pagerduty,false,,2026-06-21 07:26:18
988,1286,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.8146,high,true,pagerduty,false,,2026-06-13 01:21:25
989,1287,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.6682,high,true,teams,false,,2026-06-20 20:22:58
990,1289,2,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.7043,high,true,pagerduty,false,,2026-06-22 01:51:10
991,1290,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.853,critical,true,teams,false,,2026-06-20 18:52:18
992,1291,7,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.9679,critical,true,pagerduty,false,,2026-06-21 20:59:27
993,1292,10,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.8578,critical,true,teams,false,,2026-06-19 23:14:41
994,1294,2,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.8631,critical,true,slack,false,,2026-06-21 00:24:21
995,1296,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8429,high,true,slack,false,,2026-06-23 02:30:00
996,1297,13,notifications,notifications-1938743-28dca,prod-use2-eks,0.7662,high,true,email,false,,2026-06-07 09:29:37
997,1298,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.8286,high,true,teams,false,,2026-06-19 13:02:07
998,1299,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.8784,critical,true,slack,false,,2026-06-21 22:05:58
999,1301,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7241,high,true,teams,false,,2026-06-21 20:52:07
1000,1302,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.8474,high,false,teams,true,duplicate within suppression window,2026-06-21 00:59:34
1001,1303,5,payments,payments-api-2729261-453da,staging-use2-eks,0.6082,medium,false,slack,true,duplicate within suppression window,2026-06-22 21:14:46
1002,1304,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.8132,high,true,pagerduty,false,,2026-06-23 05:28:21
1003,1305,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.8292,high,true,teams,false,,2026-06-10 10:45:07
1004,1306,4,orders,orders-api-cbca488-26609,prod-usw2-eks,0.8364,high,true,slack,false,,2026-06-17 13:43:13
1005,1307,10,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.8235,high,true,slack,false,,2026-06-10 16:46:01
1006,1308,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.6209,medium,true,slack,false,,2026-06-23 07:50:28
1007,1309,8,platform,image-resizer-9994630-7c707,prod-use2-eks,0.7472,high,true,slack,false,,2026-06-20 20:42:41
1008,1310,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.6505,high,true,email,false,,2026-06-18 16:14:14
1009,1311,3,platform,config-svc-027a395-39a4d,prod-use2-eks,0.6799,high,true,teams,false,,2026-06-17 22:25:19
1010,1312,10,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.6161,medium,false,pagerduty,true,duplicate within suppression window,2026-06-11 21:18:44
1011,1313,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.7961,high,true,pagerduty,false,,2026-06-19 02:23:36
1012,1314,5,search,search-api-be84964-d972c,dr-use1-eks,0.8976,critical,true,pagerduty,false,,2026-06-02 23:09:04
1013,1315,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.7914,high,true,pagerduty,false,,2026-06-16 10:20:08
1014,1316,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.9656,critical,true,email,false,,2026-06-17 21:16:50
1015,1317,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7641,high,true,teams,false,,2026-05-28 23:24:23
1016,1318,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.8916,critical,true,pagerduty,false,,2026-06-09 06:08:50
1017,1319,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9247,critical,true,teams,false,,2026-06-22 21:24:37
1018,1320,8,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.8461,high,true,teams,false,,2026-06-20 22:11:22
1019,1321,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.6234,medium,false,teams,true,duplicate within suppression window,2026-06-12 22:54:07
1020,1322,2,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.6644,high,true,email,false,,2026-06-23 10:21:02
1021,1323,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.9233,critical,true,email,false,,2026-06-17 22:28:38
1022,1324,8,search,search-api-1605640-8abaf,staging-use2-eks,0.9015,critical,true,slack,false,,2026-06-23 07:17:25
1023,1325,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.6757,high,true,teams,false,,2026-06-08 00:22:20
1024,1326,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.9687,critical,false,pagerduty,true,duplicate within suppression window,2026-06-16 21:51:23
1025,1327,1,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.9332,critical,true,email,false,,2026-06-22 11:44:56
1026,1328,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.8331,high,true,pagerduty,false,,2026-06-20 20:18:25
1027,1329,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8506,critical,false,teams,true,duplicate within suppression window,2026-06-08 03:33:52
1028,1331,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.906,critical,true,slack,false,,2026-06-04 04:19:34
1029,1332,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.6456,medium,true,pagerduty,false,,2026-06-19 00:30:44
1030,1333,2,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.6804,high,false,teams,true,duplicate within suppression window,2026-06-23 11:17:30
1031,1334,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6092,medium,true,slack,false,,2026-06-02 22:56:34
1032,1335,7,search,search-api-1605640-8abaf,staging-use2-eks,0.7654,high,false,pagerduty,true,duplicate within suppression window,2026-06-22 09:21:26
1033,1336,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.6564,high,true,email,false,,2026-06-08 04:20:19
1034,1337,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.6246,medium,true,teams,false,,2026-06-20 07:51:35
1035,1338,5,search,search-api-be84964-d972c,dr-use1-eks,0.6881,high,false,pagerduty,true,duplicate within suppression window,2026-05-31 12:27:15
1036,1339,2,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.9381,critical,true,pagerduty,false,,2026-06-06 09:48:33
1037,1340,1,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.7932,high,true,email,false,,2026-05-29 05:11:15
1038,1341,8,search,search-api-1605640-8abaf,staging-use2-eks,0.852,critical,true,teams,false,,2026-06-22 22:04:37
1039,1342,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.61,medium,true,teams,false,,2026-06-19 18:39:01
1040,1343,2,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.6531,high,true,teams,false,,2026-06-20 14:43:53
1041,1345,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.7784,high,true,pagerduty,false,,2026-06-16 01:02:27
1042,1346,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.7182,high,true,slack,false,,2026-06-22 19:33:20
1043,1347,7,identity,session-store-a097c68-649a1,staging-use2-eks,0.8267,high,true,email,false,,2026-06-20 20:38:23
1044,1348,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.679,high,true,slack,false,,2026-06-06 10:48:13
1045,1351,13,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.6575,high,true,email,false,,2026-06-19 18:17:32
1046,1353,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.6499,medium,true,slack,false,,2026-06-17 02:32:40
1047,1354,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8381,high,false,slack,true,duplicate within suppression window,2026-06-13 12:59:50
1048,1356,4,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.6804,high,true,email,false,,2026-06-09 02:47:25
1049,1357,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.8853,critical,true,pagerduty,false,,2026-05-30 08:49:09
1050,1358,4,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.8454,high,true,slack,false,,2026-06-08 11:51:58
1051,1359,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.9319,critical,true,teams,false,,2026-06-13 08:34:55
1052,1360,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.7455,high,true,teams,false,,2026-06-17 20:45:19
1053,1361,1,notifications,notifications-b036879-82982,dr-use1-eks,0.8212,high,false,teams,true,duplicate within suppression window,2026-06-23 07:39:33
1054,1362,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.7386,high,true,pagerduty,false,,2026-06-12 18:54:13
1055,1363,1,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.6733,high,true,slack,false,,2026-06-22 20:00:23
1056,1364,1,notifications,notifications-b036879-82982,dr-use1-eks,0.8605,critical,true,teams,false,,2026-06-21 17:01:53
1057,1365,7,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.9369,critical,true,email,false,,2026-06-22 06:56:59
1058,1368,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.828,high,true,pagerduty,false,,2026-06-23 01:12:03
1059,1369,5,checkout,cart-svc-0a94879-c1bba,prod-usw2-eks,0.709,high,true,teams,false,,2026-06-09 21:56:31
1060,1370,1,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.9216,critical,true,slack,false,,2026-06-23 10:56:15
1061,1371,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.8934,critical,true,teams,false,,2026-06-03 20:15:00
1062,1372,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.8574,critical,false,pagerduty,true,duplicate within suppression window,2026-06-19 12:31:37
1063,1373,10,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.9468,critical,false,teams,true,duplicate within suppression window,2026-06-22 15:16:47
1064,1374,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.6352,medium,true,teams,false,,2026-05-29 20:53:16
1065,1376,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.7793,high,true,slack,false,,2026-06-19 04:50:32
1066,1377,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.7042,high,true,slack,false,,2026-06-22 06:05:55
1067,1378,5,payments,payments-api-2729261-453da,staging-use2-eks,0.8527,critical,true,teams,false,,2026-06-06 01:09:58
1068,1379,4,inventory,inventory-svc-bf8f159-02345,prod-usw2-eks,0.9455,critical,true,email,false,,2026-05-30 10:20:49
1069,1380,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8002,high,true,slack,false,,2026-05-28 22:44:54
1070,1381,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.8809,critical,true,teams,false,,2026-06-15 14:39:43
1071,1383,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.8137,high,true,teams,false,,2026-06-21 09:14:35
1072,1385,2,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.9325,critical,false,email,true,duplicate within suppression window,2026-06-14 07:49:01
1073,1386,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.7884,high,true,teams,false,,2026-06-21 00:27:49
1074,1387,8,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.6783,high,true,slack,false,,2026-06-11 23:20:17
1075,1388,2,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.9313,critical,true,teams,false,,2026-06-20 08:23:29
1076,1389,7,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.6795,high,true,slack,false,,2026-06-23 08:30:15
1077,1390,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.8449,high,true,teams,false,,2026-06-22 08:32:20
1078,1392,13,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.6713,high,true,teams,false,,2026-06-10 13:48:31
1079,1393,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.7904,high,false,email,true,duplicate within suppression window,2026-06-19 13:33:19
1080,1394,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.6991,high,false,slack,true,duplicate within suppression window,2026-06-22 23:46:29
1081,1395,1,inventory,inventory-svc-bf8f159-02345,prod-usw2-eks,0.7802,high,true,teams,false,,2026-06-01 23:31:04
