id,pod_name,namespace,cluster_name,metric_name,mean_value,stddev_value,p95_value,min_value,max_value,sample_count,window_days,computed_at
171,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,http_requests_total,781.097,93.732,1093.536,390.549,1484.084,1623,7,2026-06-21 19:23:37
172,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,container_fs_usage_bytes,3483.323,417.999,4876.652,1741.661,6618.313,3636,7,2026-06-22 07:06:20
173,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,container_network_receive_bytes_total,3139.062,376.687,4394.687,1569.531,5964.219,2012,7,2026-06-21 19:52:51
174,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,go_gc_duration_seconds,3137.927,376.551,4393.098,1568.963,5962.061,1578,7,2026-06-23 07:02:23
175,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,process_open_fds,2027.58,243.31,2838.612,1013.79,3852.402,1349,7,2026-06-21 13:35:12
176,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,tcp_established,771.713,92.606,1080.398,385.857,1466.255,3120,7,2026-06-22 10:19:02
177,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,container_memory_working_set_bytes,961.131,115.336,1345.584,480.566,1826.149,2426,7,2026-06-22 18:56:28
178,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,container_cpu_usage_seconds_total,4733.511,568.021,6626.915,2366.755,8993.671,3338,7,2026-06-22 14:28:21
179,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,container_memory_rss,575.972,69.117,806.36,287.986,1094.346,2552,7,2026-06-23 03:16:49
180,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,kube_pod_container_status_restarts_total,2526.286,303.154,3536.8,1263.143,4799.943,2682,7,2026-06-22 10:31:49
181,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,http_request_duration_ms,1774.565,212.948,2484.391,887.283,3371.674,1481,7,2026-06-21 23:10:25
182,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,http_requests_total,3648.613,437.834,5108.058,1824.306,6932.365,1052,7,2026-06-21 23:13:47
183,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,container_fs_usage_bytes,3948.103,473.772,5527.344,1974.052,7501.396,2476,7,2026-06-23 04:18:57
184,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,container_network_receive_bytes_total,2467.657,296.119,3454.719,1233.828,4688.548,1589,7,2026-06-22 21:36:16
185,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,go_gc_duration_seconds,2906.04,348.725,4068.456,1453.02,5521.475,3290,7,2026-06-23 10:05:33
186,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,process_open_fds,2415.521,289.863,3381.73,1207.761,4589.491,4560,7,2026-06-21 21:30:21
187,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,tcp_established,3944.584,473.35,5522.418,1972.292,7494.71,1445,7,2026-06-23 05:22:58
188,session-store-1ac5266-1ca26,identity,prod-use2-eks,container_memory_working_set_bytes,4234.256,508.111,5927.958,2117.128,8045.086,995,7,2026-06-21 20:07:34
189,session-store-1ac5266-1ca26,identity,prod-use2-eks,container_cpu_usage_seconds_total,4629.765,555.572,6481.671,2314.882,8796.553,1907,7,2026-06-22 14:54:12
190,session-store-1ac5266-1ca26,identity,prod-use2-eks,container_memory_rss,1947.96,233.755,2727.143,973.98,3701.123,3818,7,2026-06-22 05:10:16
191,session-store-1ac5266-1ca26,identity,prod-use2-eks,kube_pod_container_status_restarts_total,248.896,29.867,348.454,124.448,472.902,2781,7,2026-06-22 04:12:21
192,session-store-1ac5266-1ca26,identity,prod-use2-eks,http_request_duration_ms,1044.069,125.288,1461.697,522.035,1983.732,2831,7,2026-06-23 10:12:30
193,session-store-1ac5266-1ca26,identity,prod-use2-eks,http_requests_total,853.268,102.392,1194.575,426.634,1621.209,4357,7,2026-06-23 09:04:11
194,session-store-1ac5266-1ca26,identity,prod-use2-eks,container_fs_usage_bytes,2063.452,247.614,2888.833,1031.726,3920.559,1235,7,2026-06-21 23:23:41
195,session-store-1ac5266-1ca26,identity,prod-use2-eks,container_network_receive_bytes_total,2871.579,344.59,4020.211,1435.79,5456.001,3222,7,2026-06-23 09:21:34
196,session-store-1ac5266-1ca26,identity,prod-use2-eks,go_gc_duration_seconds,4510.763,541.292,6315.068,2255.381,8570.449,4087,7,2026-06-22 13:27:38
197,session-store-1ac5266-1ca26,identity,prod-use2-eks,process_open_fds,4109.231,493.108,5752.924,2054.616,7807.539,2182,7,2026-06-21 15:00:29
198,session-store-1ac5266-1ca26,identity,prod-use2-eks,tcp_established,1098.411,131.809,1537.775,549.205,2086.981,3041,7,2026-06-21 22:56:01
199,session-store-4732511-0dba8,identity,prod-use2-eks,container_memory_working_set_bytes,1958.501,235.02,2741.901,979.25,3721.152,3251,7,2026-06-22 23:48:24
200,session-store-4732511-0dba8,identity,prod-use2-eks,container_cpu_usage_seconds_total,4729.039,567.485,6620.655,2364.52,8985.175,4986,7,2026-06-22 05:46:54
201,session-store-4732511-0dba8,identity,prod-use2-eks,container_memory_rss,1321.434,158.572,1850.007,660.717,2510.724,3858,7,2026-06-21 23:44:10
202,session-store-4732511-0dba8,identity,prod-use2-eks,kube_pod_container_status_restarts_total,4911.812,589.417,6876.537,2455.906,9332.443,1892,7,2026-06-22 11:59:33
203,session-store-4732511-0dba8,identity,prod-use2-eks,http_request_duration_ms,1834.47,220.136,2568.258,917.235,3485.493,4022,7,2026-06-22 21:55:19
204,session-store-4732511-0dba8,identity,prod-use2-eks,http_requests_total,430.56,51.667,602.785,215.28,818.065,2833,7,2026-06-22 20:21:45
205,session-store-4732511-0dba8,identity,prod-use2-eks,container_fs_usage_bytes,4222.632,506.716,5911.684,2111.316,8023.0,2500,7,2026-06-22 00:19:01
206,session-store-4732511-0dba8,identity,prod-use2-eks,container_network_receive_bytes_total,3351.675,402.201,4692.345,1675.837,6368.182,4042,7,2026-06-23 03:42:02
207,session-store-4732511-0dba8,identity,prod-use2-eks,go_gc_duration_seconds,2588.292,310.595,3623.608,1294.146,4917.754,1442,7,2026-06-22 02:56:24
208,session-store-4732511-0dba8,identity,prod-use2-eks,process_open_fds,3845.704,461.484,5383.985,1922.852,7306.837,4196,7,2026-06-23 10:54:33
209,session-store-4732511-0dba8,identity,prod-use2-eks,tcp_established,4740.412,568.849,6636.577,2370.206,9006.783,3074,7,2026-06-22 00:10:11
210,search-api-61d1d17-0014f,search,prod-use2-eks,container_memory_working_set_bytes,1186.046,142.326,1660.465,593.023,2253.488,804,7,2026-06-21 14:13:54
211,search-api-61d1d17-0014f,search,prod-use2-eks,container_cpu_usage_seconds_total,4755.16,570.619,6657.224,2377.58,9034.804,3067,7,2026-06-22 06:54:57
212,search-api-61d1d17-0014f,search,prod-use2-eks,container_memory_rss,4283.228,513.987,5996.519,2141.614,8138.133,1176,7,2026-06-23 07:54:10
213,search-api-61d1d17-0014f,search,prod-use2-eks,kube_pod_container_status_restarts_total,785.713,94.286,1099.998,392.856,1492.854,755,7,2026-06-21 23:07:26
214,search-api-61d1d17-0014f,search,prod-use2-eks,http_request_duration_ms,3464.551,415.746,4850.371,1732.275,6582.647,3156,7,2026-06-23 03:54:12
215,search-api-61d1d17-0014f,search,prod-use2-eks,http_requests_total,4013.815,481.658,5619.341,2006.907,7626.248,564,7,2026-06-22 20:52:17
216,search-api-61d1d17-0014f,search,prod-use2-eks,container_fs_usage_bytes,2146.558,257.587,3005.181,1073.279,4078.459,1082,7,2026-06-22 06:56:15
217,search-api-61d1d17-0014f,search,prod-use2-eks,container_network_receive_bytes_total,2104.823,252.579,2946.752,1052.412,3999.164,4444,7,2026-06-21 13:32:03
218,search-api-61d1d17-0014f,search,prod-use2-eks,go_gc_duration_seconds,1099.661,131.959,1539.526,549.831,2089.356,4944,7,2026-06-22 16:10:20
219,search-api-61d1d17-0014f,search,prod-use2-eks,process_open_fds,3514.562,421.747,4920.387,1757.281,6677.668,4312,7,2026-06-22 11:59:39
220,search-api-61d1d17-0014f,search,prod-use2-eks,tcp_established,4579.952,549.594,6411.933,2289.976,8701.908,2405,7,2026-06-21 16:22:28
221,search-api-1271443-2f040,search,prod-use2-eks,container_memory_working_set_bytes,359.545,43.145,503.363,179.773,683.136,4214,7,2026-06-22 11:38:34
222,search-api-1271443-2f040,search,prod-use2-eks,container_cpu_usage_seconds_total,4331.259,519.751,6063.762,2165.629,8229.391,1403,7,2026-06-22 00:38:42
223,search-api-1271443-2f040,search,prod-use2-eks,container_memory_rss,1083.13,129.976,1516.383,541.565,2057.948,4436,7,2026-06-22 22:26:34
224,search-api-1271443-2f040,search,prod-use2-eks,kube_pod_container_status_restarts_total,3579.213,429.506,5010.898,1789.606,6800.504,3581,7,2026-06-23 00:37:20
225,search-api-1271443-2f040,search,prod-use2-eks,http_request_duration_ms,3582.176,429.861,5015.046,1791.088,6806.134,3116,7,2026-06-21 23:07:29
226,search-api-1271443-2f040,search,prod-use2-eks,http_requests_total,1050.38,126.046,1470.532,525.19,1995.722,1503,7,2026-06-22 13:13:43
227,search-api-1271443-2f040,search,prod-use2-eks,container_fs_usage_bytes,2325.173,279.021,3255.243,1162.587,4417.829,4563,7,2026-06-23 06:39:58
228,search-api-1271443-2f040,search,prod-use2-eks,container_network_receive_bytes_total,4401.515,528.182,6162.121,2200.757,8362.878,1592,7,2026-06-23 06:40:43
229,search-api-1271443-2f040,search,prod-use2-eks,go_gc_duration_seconds,721.99,86.639,1010.786,360.995,1371.781,2348,7,2026-06-22 06:12:44
230,search-api-1271443-2f040,search,prod-use2-eks,process_open_fds,2194.721,263.366,3072.609,1097.36,4169.969,1125,7,2026-06-23 07:17:57
231,search-api-1271443-2f040,search,prod-use2-eks,tcp_established,187.834,22.54,262.967,93.917,356.884,3380,7,2026-06-22 18:20:19
232,search-api-4350294-dbefb,search,prod-use2-eks,container_memory_working_set_bytes,1881.365,225.764,2633.911,940.682,3574.593,830,7,2026-06-22 07:08:12
233,search-api-4350294-dbefb,search,prod-use2-eks,container_cpu_usage_seconds_total,1827.71,219.325,2558.793,913.855,3472.648,3311,7,2026-06-21 20:26:29
234,search-api-4350294-dbefb,search,prod-use2-eks,container_memory_rss,4183.273,501.993,5856.583,2091.637,7948.219,1564,7,2026-06-21 17:04:45
235,search-api-4350294-dbefb,search,prod-use2-eks,kube_pod_container_status_restarts_total,657.15,78.858,920.01,328.575,1248.584,1513,7,2026-06-23 06:39:28
236,search-api-4350294-dbefb,search,prod-use2-eks,http_request_duration_ms,1890.319,226.838,2646.446,945.159,3591.605,2994,7,2026-06-22 01:15:49
237,search-api-4350294-dbefb,search,prod-use2-eks,http_requests_total,885.23,106.228,1239.322,442.615,1681.937,2520,7,2026-06-22 21:45:50
238,search-api-4350294-dbefb,search,prod-use2-eks,container_fs_usage_bytes,4450.596,534.071,6230.834,2225.298,8456.132,988,7,2026-06-21 18:46:22
239,search-api-4350294-dbefb,search,prod-use2-eks,container_network_receive_bytes_total,1142.23,137.068,1599.122,571.115,2170.236,1370,7,2026-06-22 05:10:47
240,search-api-4350294-dbefb,search,prod-use2-eks,go_gc_duration_seconds,2957.807,354.937,4140.93,1478.904,5619.834,4243,7,2026-06-22 13:40:49
241,search-api-4350294-dbefb,search,prod-use2-eks,process_open_fds,2649.847,317.982,3709.785,1324.923,5034.709,1885,7,2026-06-21 19:54:43
242,search-api-4350294-dbefb,search,prod-use2-eks,tcp_established,200.158,24.019,280.221,100.079,380.3,3624,7,2026-06-22 05:02:40
243,search-api-eff0684-a368a,search,prod-use2-eks,container_memory_working_set_bytes,4003.625,480.435,5605.075,2001.813,7606.888,4944,7,2026-06-22 05:35:08
244,search-api-eff0684-a368a,search,prod-use2-eks,container_cpu_usage_seconds_total,2429.312,291.517,3401.037,1214.656,4615.694,4196,7,2026-06-22 02:24:14
245,search-api-eff0684-a368a,search,prod-use2-eks,container_memory_rss,300.536,36.064,420.751,150.268,571.019,2382,7,2026-06-22 09:23:24
246,search-api-eff0684-a368a,search,prod-use2-eks,kube_pod_container_status_restarts_total,279.015,33.482,390.621,139.508,530.129,3892,7,2026-06-22 14:45:35
247,search-api-eff0684-a368a,search,prod-use2-eks,http_request_duration_ms,1142.858,137.143,1600.001,571.429,2171.43,1052,7,2026-06-21 22:07:11
248,search-api-eff0684-a368a,search,prod-use2-eks,http_requests_total,2625.328,315.039,3675.459,1312.664,4988.122,531,7,2026-06-22 03:18:51
249,search-api-eff0684-a368a,search,prod-use2-eks,container_fs_usage_bytes,4825.618,579.074,6755.866,2412.809,9168.675,1714,7,2026-06-23 08:06:32
250,search-api-eff0684-a368a,search,prod-use2-eks,container_network_receive_bytes_total,4800.518,576.062,6720.725,2400.259,9120.985,3929,7,2026-06-21 23:38:47
251,search-api-eff0684-a368a,search,prod-use2-eks,go_gc_duration_seconds,442.445,53.093,619.423,221.222,840.645,3690,7,2026-06-21 20:59:37
252,search-api-eff0684-a368a,search,prod-use2-eks,process_open_fds,1546.317,185.558,2164.844,773.159,2938.003,2296,7,2026-06-21 17:07:36
253,search-api-eff0684-a368a,search,prod-use2-eks,tcp_established,3855.425,462.651,5397.595,1927.712,7325.307,4508,7,2026-06-23 00:41:38
254,indexer-4680271-0a829,search,prod-use2-eks,container_memory_working_set_bytes,4405.974,528.717,6168.363,2202.987,8371.35,1037,7,2026-06-21 14:26:32
255,indexer-4680271-0a829,search,prod-use2-eks,container_cpu_usage_seconds_total,1647.625,197.715,2306.675,823.812,3130.487,4605,7,2026-06-22 15:04:51
256,indexer-4680271-0a829,search,prod-use2-eks,container_memory_rss,3575.878,429.105,5006.229,1787.939,6794.168,1495,7,2026-06-22 10:23:19
257,indexer-4680271-0a829,search,prod-use2-eks,kube_pod_container_status_restarts_total,1650.318,198.038,2310.446,825.159,3135.605,1403,7,2026-06-21 20:18:18
258,indexer-4680271-0a829,search,prod-use2-eks,http_request_duration_ms,2845.438,341.453,3983.614,1422.719,5406.333,2033,7,2026-06-22 21:27:18
259,indexer-4680271-0a829,search,prod-use2-eks,http_requests_total,2842.279,341.073,3979.19,1421.139,5400.329,1558,7,2026-06-22 01:07:58
260,indexer-4680271-0a829,search,prod-use2-eks,container_fs_usage_bytes,2018.293,242.195,2825.611,1009.147,3834.758,1623,7,2026-06-21 23:11:30
261,indexer-4680271-0a829,search,prod-use2-eks,container_network_receive_bytes_total,3077.347,369.282,4308.286,1538.674,5846.96,1565,7,2026-06-22 18:59:13
262,indexer-4680271-0a829,search,prod-use2-eks,go_gc_duration_seconds,3681.549,441.786,5154.169,1840.775,6994.944,979,7,2026-06-23 05:32:37
263,indexer-4680271-0a829,search,prod-use2-eks,process_open_fds,1143.772,137.253,1601.281,571.886,2173.167,2674,7,2026-06-23 07:00:15
264,indexer-4680271-0a829,search,prod-use2-eks,tcp_established,1889.919,226.79,2645.886,944.959,3590.846,2897,7,2026-06-22 17:17:29
265,indexer-b07f520-eaf04,search,prod-use2-eks,container_memory_working_set_bytes,1881.033,225.724,2633.446,940.516,3573.962,4112,7,2026-06-22 18:10:21
266,indexer-b07f520-eaf04,search,prod-use2-eks,container_cpu_usage_seconds_total,2322.771,278.732,3251.879,1161.385,4413.264,2737,7,2026-06-22 00:10:38
267,indexer-b07f520-eaf04,search,prod-use2-eks,container_memory_rss,4343.02,521.162,6080.228,2171.51,8251.738,1975,7,2026-06-22 22:10:15
268,indexer-b07f520-eaf04,search,prod-use2-eks,kube_pod_container_status_restarts_total,3183.549,382.026,4456.968,1591.774,6048.743,1028,7,2026-06-22 04:15:47
269,indexer-b07f520-eaf04,search,prod-use2-eks,http_request_duration_ms,2925.589,351.071,4095.824,1462.794,5558.619,1133,7,2026-06-22 13:42:48
270,indexer-b07f520-eaf04,search,prod-use2-eks,http_requests_total,4394.552,527.346,6152.372,2197.276,8349.648,4197,7,2026-06-22 14:10:42
271,indexer-b07f520-eaf04,search,prod-use2-eks,container_fs_usage_bytes,3784.977,454.197,5298.968,1892.488,7191.456,3274,7,2026-06-22 11:24:06
272,indexer-b07f520-eaf04,search,prod-use2-eks,container_network_receive_bytes_total,1779.603,213.552,2491.444,889.801,3381.245,3310,7,2026-06-23 05:22:43
273,indexer-b07f520-eaf04,search,prod-use2-eks,go_gc_duration_seconds,4690.738,562.889,6567.033,2345.369,8912.401,3611,7,2026-06-21 14:04:18
274,indexer-b07f520-eaf04,search,prod-use2-eks,process_open_fds,625.449,75.054,875.628,312.724,1188.352,2438,7,2026-06-21 21:19:39
275,indexer-b07f520-eaf04,search,prod-use2-eks,tcp_established,1123.466,134.816,1572.853,561.733,2134.586,2892,7,2026-06-23 05:14:33
276,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,container_memory_working_set_bytes,829.063,99.488,1160.688,414.531,1575.22,1053,7,2026-06-22 03:16:06
277,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,container_cpu_usage_seconds_total,318.445,38.213,445.824,159.223,605.046,3655,7,2026-06-22 06:21:18
278,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,container_memory_rss,2160.317,259.238,3024.443,1080.158,4104.602,1007,7,2026-06-22 00:41:47
279,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,kube_pod_container_status_restarts_total,4365.808,523.897,6112.131,2182.904,8295.034,2009,7,2026-06-22 22:18:15
280,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,http_request_duration_ms,4135.566,496.268,5789.792,2067.783,7857.575,1909,7,2026-06-22 16:27:00
281,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,http_requests_total,3682.48,441.898,5155.472,1841.24,6996.712,3548,7,2026-06-22 06:50:54
282,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,container_fs_usage_bytes,3466.258,415.951,4852.762,1733.129,6585.891,4071,7,2026-06-22 04:43:08
283,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,container_network_receive_bytes_total,4578.597,549.432,6410.036,2289.299,8699.335,2055,7,2026-06-22 02:56:02
284,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,go_gc_duration_seconds,4838.284,580.594,6773.597,2419.142,9192.739,3254,7,2026-06-23 05:51:10
285,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,process_open_fds,4758.573,571.029,6662.003,2379.287,9041.289,775,7,2026-06-21 12:03:54
286,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,tcp_established,4783.25,573.99,6696.55,2391.625,9088.174,4243,7,2026-06-23 05:04:39
287,inventory-svc-3e28589-98330,inventory,prod-use2-eks,container_memory_working_set_bytes,776.208,93.145,1086.692,388.104,1474.796,4064,7,2026-06-22 07:02:13
288,inventory-svc-3e28589-98330,inventory,prod-use2-eks,container_cpu_usage_seconds_total,1453.894,174.467,2035.451,726.947,2762.398,1994,7,2026-06-22 09:05:52
289,inventory-svc-3e28589-98330,inventory,prod-use2-eks,container_memory_rss,2518.974,302.277,3526.563,1259.487,4786.05,4770,7,2026-06-22 09:04:23
290,inventory-svc-3e28589-98330,inventory,prod-use2-eks,kube_pod_container_status_restarts_total,2320.234,278.428,3248.328,1160.117,4408.445,1385,7,2026-06-21 12:45:50
291,inventory-svc-3e28589-98330,inventory,prod-use2-eks,http_request_duration_ms,2158.457,259.015,3021.839,1079.228,4101.068,3123,7,2026-06-21 15:14:17
292,inventory-svc-3e28589-98330,inventory,prod-use2-eks,http_requests_total,1724.38,206.926,2414.132,862.19,3276.322,567,7,2026-06-23 06:05:08
293,inventory-svc-3e28589-98330,inventory,prod-use2-eks,container_fs_usage_bytes,3776.039,453.125,5286.454,1888.019,7174.473,4000,7,2026-06-22 00:32:49
294,inventory-svc-3e28589-98330,inventory,prod-use2-eks,container_network_receive_bytes_total,29.875,3.585,41.826,14.938,56.763,4031,7,2026-06-22 08:28:56
295,inventory-svc-3e28589-98330,inventory,prod-use2-eks,go_gc_duration_seconds,478.958,57.475,670.541,239.479,910.02,1863,7,2026-06-23 09:08:23
296,inventory-svc-3e28589-98330,inventory,prod-use2-eks,process_open_fds,1097.205,131.665,1536.087,548.602,2084.689,1104,7,2026-06-21 14:59:08
297,inventory-svc-3e28589-98330,inventory,prod-use2-eks,tcp_established,1843.639,221.237,2581.094,921.819,3502.914,2181,7,2026-06-23 02:52:48
298,inventory-svc-df6d343-0a45b,inventory,prod-use2-eks,container_memory_working_set_bytes,111.398,13.368,155.957,55.699,211.656,677,7,2026-06-22 05:55:17
299,inventory-svc-df6d343-0a45b,inventory,prod-use2-eks,container_cpu_usage_seconds_total,3057.946,366.954,4281.124,1528.973,5810.097,1902,7,2026-06-21 14:57:06
300,inventory-svc-df6d343-0a45b,inventory,prod-use2-eks,container_memory_rss,2784.462,334.135,3898.247,1392.231,5290.478,3834,7,2026-06-22 17:00:19
