id,feedback_id,prediction_id,pod_name,environment,expert_username,expert_role,accuracy_rating,usefulness_rating,timing_rating,remediation_quality,actual_leak_occurred,actual_time_to_leak_seconds,action_taken,action_effective,prevented_outage,expert_comments,suggested_improvements,false_positive_reason,false_negative_reason,model_should_learn,confidence_adjustment,feedback_timestamp,created_at,feedback_notes
81,52e6de71-0d4b-585e-57b1-8a511855df96,11ef7fe6-ef20-3cce-4365-c64b70ccab2b,inventory-svc-bf8f159-02345,prod,achen,sre-oncall,5,2,4,3,true,4773,raised memory limit,false,true,Accurate call on payments-api.,add node-pressure feature,,,true,0.19,2026-06-05 21:42:23,2026-06-23 12:00:00,
82,35c54991-5ef5-a8d2-532b-70ae814eb724,317c1bab-0751-2c9e-1aa1-b67dafce9d78,checkout-web-aca9086-f5fe6,staging,lwong,sre-oncall,1,2,3,5,false,,monitored,true,false,Alert fired but pod self-recovered.,,,,true,0.13,2026-06-23 02:56:10,2026-06-23 12:00:00,linked to INC-4257
83,04015fe2-4ea4-9c5f-14b3-e24dfc520148,8f312176-ba7e-b3c7-86c6-3172b5015e3b,orders-api-402bb51-ad48f,prod,rsingh,sre-lead,3,4,4,3,false,,monitored,true,false,"Spot-on, prevented an outage.",add node-pressure feature,"metric spike was a deploy, not a leak",,true,0.07,2026-06-22 11:56:47,2026-06-23 12:00:00,follow-up in retro
84,beb9fd3d-63e8-d53e-4680-e19e1f7a6239,9664b3c9-364a-602f-fd1e-576622fadd5b,session-store-1ac5266-1ca26,prod,achen,sre-oncall,2,3,4,4,false,,scaled deployment,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,0.2,2026-06-15 11:47:21,2026-06-23 12:00:00,follow-up in retro
85,9ae29ff1-001d-921a-c84b-04ea8bd9098d,97f68485-fa80-bcd4-a997-925059a663bf,checkout-web-c2eb578-2d181,prod,lwong,sre-oncall,4,2,2,3,true,3721,scaled deployment,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.03,2026-06-18 10:39:03,2026-06-23 12:00:00,follow-up in retro
86,f24143e5-18e5-5bab-d822-c80273ff1e56,ee9e8c3b-c190-d248-a52d-4b5baa6a34f9,notifications-1938743-28dca,prod,lwong,sre-oncall,2,5,5,5,false,,scaled deployment,true,false,"Spot-on, prevented an outage.",,"metric spike was a deploy, not a leak",,true,0.1,2026-06-15 06:16:29,2026-06-23 12:00:00,
87,f55b1f2b-9794-590b-ac8b-9bb7f7a7a76e,3341c55f-5eb3-c31a-49b4-a6fc78167cd5,payments-worker-b4be648-d2dcb,prod,jkim,platform-eng,5,5,4,5,false,,drained node,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,-0.07,2026-06-16 23:00:53,2026-06-23 12:00:00,linked to INC-4458
88,49a38643-1184-3912-392b-7b5f17ee803a,b29a083c-881d-68d2-aad5-84888577dd09,auth-gateway-c975434-e6ef9,staging,lwong,sre-oncall,5,5,3,4,false,,monitored,true,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.03,2026-06-17 13:48:25,2026-06-23 12:00:00,
89,fa25c218-72ec-6867-a739-6dc5935204b9,2a1699e5-acf5-a3a1-0cec-1bc3d66520e2,orders-api-cbca488-26609,prod,achen,sre-oncall,4,3,5,3,true,1909,raised memory limit,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,0.12,2026-06-22 10:58:11,2026-06-23 12:00:00,follow-up in retro
90,1f00c7c1-f0af-96f0-14d6-29ad7184cebc,cef6bb2f-d2c5-39e5-698e-8a9503608b3c,coredns-e513a45-fb7bf,prod,jkim,platform-eng,4,5,2,5,true,7149,raised memory limit,true,true,Accurate call on payments-api.,longer lookback window,,,true,0.01,2026-06-21 22:57:20,2026-06-23 12:00:00,
91,b4bb66a8-cccc-3c59-ae50-1f69c1a6a0f9,88a1c99d-c412-1974-6ef5-81dfbf3c4e53,config-svc-929cd33-16be4,staging,mpatel,sre-lead,5,5,5,2,true,1272,drained node,false,true,Accurate call on payments-api.,longer lookback window,,,true,0.15,2026-06-12 08:48:40,2026-06-23 12:00:00,
92,1229c705-551d-e85a-9ca2-8e3eb5587707,6ac91ba0-544c-94c6-06d7-8b695cfe0a02,payments-api-1ce3577-591ac,prod,jkim,platform-eng,5,5,3,3,true,6570,drained node,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.11,2026-06-23 02:02:07,2026-06-23 12:00:00,linked to INC-4861
93,1bd7e6ce-269a-e553-3c1a-f103d2dea13a,7f0cdb9e-22cf-9163-66bd-4b867cfe7e7e,coredns-47d4438-c55d7,prod,lwong,sre-oncall,4,2,4,5,true,4110,drained node,true,true,"Caught the leak ~20m early, gave us time to scale.",,,,true,-0.06,2026-06-10 06:08:15,2026-06-23 12:00:00,follow-up in retro
94,4f2f76f8-a751-3a6b-72b5-cc29075c91e2,d710aa50-6ebd-5be6-46d9-68a0429e411b,payments-api-6c2b997-3e07d,prod,tgarcia,platform-eng,4,5,5,5,false,,drained node,true,false,Useful but timing was a bit late.,,,,true,-0.12,2026-06-03 10:39:37,2026-06-23 12:00:00,
95,403b302d-e060-cc0c-e9c8-3f3120a53d4a,325d9097-9e1d-92cf-9c6d-66fb51687780,session-store-4732511-0dba8,prod,tgarcia,platform-eng,5,3,5,2,true,1349,scaled deployment,true,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.17,2026-06-17 19:49:45,2026-06-23 12:00:00,linked to INC-4029
96,c044b309-0555-5e8c-05fb-338d4eb52c81,302fef00-2d52-e8e7-df6b-9d4da94bb7f6,payments-worker-bbc0947-0aa1a,prod,tgarcia,platform-eng,2,5,5,3,false,,restarted pod,true,false,"Spot-on, prevented an outage.",tune threshold for staging,"metric spike was a deploy, not a leak",,false,-0.17,2026-06-23 09:01:05,2026-06-23 12:00:00,linked to INC-4686
97,89da3092-fc08-c125-124d-db996a96a67d,a7d97301-b58b-5d0c-b86d-8705d1fae3f3,coredns-37f1521-4cd3d,prod,jkim,platform-eng,3,5,4,4,false,,restarted pod,false,false,Useful but timing was a bit late.,add node-pressure feature,"metric spike was a deploy, not a leak",,true,-0.07,2026-06-19 21:40:05,2026-06-23 12:00:00,linked to INC-4959
98,3dd0c2fe-1dd7-f60d-6aa0-d0be02fe0f3e,01adf88b-acea-77b4-9c3b-5d394d66ecf8,payments-api-b9a1287-dbbfe,prod,rsingh,sre-lead,5,4,2,4,true,4935,drained node,false,true,Useful but timing was a bit late.,longer lookback window,,,true,0.12,2026-06-12 22:53:22,2026-06-23 12:00:00,
99,8a87802d-49d8-3547-063c-44864b9e725c,57d7b8c2-77f7-0d98-8eb6-f51433b74c53,payments-api-7fa4649-debd8,prod,mpatel,sre-lead,4,2,2,5,true,4378,raised memory limit,true,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.14,2026-06-24 01:28:20,2026-06-23 12:00:00,linked to INC-4172
100,9b559d1b-ce2c-43eb-7a63-aecb5e795a4b,2a1027c2-c932-7b14-ad6e-c9f3fd9a2261,payments-api-7fa4649-debd8,prod,achen,sre-oncall,2,2,4,3,false,,restarted pod,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.02,2026-06-23 13:11:15,2026-06-23 12:00:00,follow-up in retro
101,9ec9e4bb-a410-f8d3-dab4-87d20a76b004,ee51e8d9-1505-7569-e6f7-c6139107309d,auth-gateway-d4d3364-aac01,prod,jkim,platform-eng,4,3,4,3,false,,scaled deployment,true,false,Alert fired but pod self-recovered.,add node-pressure feature,,,true,-0.17,2026-05-27 20:42:53,2026-06-23 12:00:00,
102,0df7329f-96f4-7bc4-ae43-b5df21f0df6a,564e4afd-a77f-1575-2a4f-e37ca5bcfa65,checkout-web-6e9e217-a5c79,dr,tgarcia,platform-eng,5,4,3,3,true,5458,raised memory limit,false,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.17,2026-06-20 20:25:57,2026-06-23 12:00:00,
103,4207ebbc-52f7-eb72-ac1b-d4110fcd6d3c,67701ddf-bc7f-7299-7f96-ccfe88bc17fa,ledger-svc-e00a046-6e2d6,dr,mpatel,sre-lead,1,4,2,4,false,,monitored,true,false,Accurate call on payments-api.,longer lookback window,,,true,0.15,2026-05-27 13:29:08,2026-06-23 12:00:00,follow-up in retro
104,4e713efd-80db-f93c-4655-2e36bdce51ef,ea23db3e-7c4f-dce4-6364-759a10bc9c09,orders-api-bfb2f93-32ad3,prod,rsingh,sre-lead,4,3,5,3,true,4970,monitored,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,0.11,2026-06-08 11:11:45,2026-06-23 12:00:00,
105,e5e88840-104c-5cb5-3890-d978e32ccbc0,787736df-241a-189d-75e4-928c50903403,metrics-server-e2e6924-29c37,prod,tgarcia,platform-eng,5,5,4,4,true,1091,restarted pod,true,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.02,2026-06-10 17:35:43,2026-06-23 12:00:00,linked to INC-4081
106,634d2601-7396-ff53-271b-750b7c0f163a,22c115b5-c5ea-147c-bb1b-323d49813559,checkout-web-2b77739-52fdd,staging,rsingh,sre-lead,4,2,2,4,true,6905,scaled deployment,true,true,Accurate call on payments-api.,longer lookback window,,,true,-0.1,2026-06-24 04:56:35,2026-06-23 12:00:00,linked to INC-4867
107,000b6fd2-fffa-e25a-312b-9ca00ba40470,ce5c5310-fa6e-0b56-eba7-15f495d5a9a0,payments-api-1e23165-1e35b,prod,lwong,sre-oncall,1,2,2,4,false,,restarted pod,true,false,Alert fired but pod self-recovered.,,,,true,-0.01,2026-06-06 21:17:19,2026-06-23 12:00:00,follow-up in retro
108,d50aff36-1078-a11a-43d6-26b80d6f8775,7c7b1f54-a522-ba1f-d8b3-514a7640867b,notifications-1938743-28dca,prod,jkim,platform-eng,5,2,2,2,true,6606,restarted pod,true,true,"Spot-on, prevented an outage.",,,,true,0.0,2026-06-18 13:40:14,2026-06-23 12:00:00,
109,92be4f43-2f43-9ba5-8525-861c04d5386b,c1febf04-a085-95d8-f73c-d3656e5c0830,inventory-svc-3e28589-98330,prod,achen,sre-oncall,4,3,3,5,false,,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.02,2026-06-06 02:01:59,2026-06-23 12:00:00,
110,36b20048-c942-1c66-3947-6f1b7ba0a6ed,32c68eca-a8ce-ff71-9a43-3c271599cd9f,indexer-6af7422-f66fc,dr,achen,sre-oncall,4,4,4,2,true,4406,raised memory limit,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.07,2026-06-06 07:24:47,2026-06-23 12:00:00,
111,408bb0eb-d4f2-d6a3-7f2f-703f1a6f6f1c,51a79524-2e82-57bb-67f3-24ccb6195714,image-resizer-7bb3c89-50e74,prod,lwong,sre-oncall,3,3,4,3,false,,drained node,false,false,Accurate call on payments-api.,tune threshold for staging,"metric spike was a deploy, not a leak",,false,0.1,2026-06-22 19:56:46,2026-06-23 12:00:00,follow-up in retro
112,0930ac0a-b7a2-2c2b-0de6-6bf903a2746e,807ab26d-0872-80a1-092a-4cd1d70a7708,checkout-web-c2b3638-fa6d0,prod,achen,sre-oncall,4,4,5,3,false,,scaled deployment,true,false,"Spot-on, prevented an outage.",tune threshold for staging,,,true,-0.09,2026-06-16 03:34:44,2026-06-23 12:00:00,
113,0d0327eb-bab0-f8dc-2d41-0d96f77c32d2,ef4949a5-309b-636d-11e2-62c2b99d0b51,coredns-e513a45-fb7bf,prod,jkim,platform-eng,2,2,3,5,false,,monitored,false,false,Useful but timing was a bit late.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,-0.1,2026-06-19 06:46:17,2026-06-23 12:00:00,
114,89858da9-4ee9-8323-aa90-9e4f968c21cc,68f6ada4-5cbd-c45f-f31a-f6949f4de328,orders-worker-8482791-f2d9f,prod,lwong,sre-oncall,4,2,5,2,true,5080,drained node,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.01,2026-06-24 12:17:45,2026-06-23 12:00:00,follow-up in retro
115,f4fc24a6-1616-32f8-b658-547f233f74a7,1ba1c1ff-1f35-f19e-a641-38656bef1d2c,checkout-web-6e9e217-a5c79,dr,rsingh,sre-lead,4,5,5,2,true,2034,drained node,true,false,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.13,2026-06-21 06:31:25,2026-06-23 12:00:00,follow-up in retro
116,1998aafb-b975-73a0-64fa-b3ae0a56dd69,4fb01419-4c58-0fba-d1d0-204e17ad1c5b,payments-api-b9a1287-dbbfe,prod,jkim,platform-eng,5,3,3,5,true,6585,scaled deployment,true,false,Alert fired but pod self-recovered.,,,,true,0.11,2026-06-10 12:54:10,2026-06-23 12:00:00,follow-up in retro
117,f8bfd445-c51e-5f3d-eb31-3a82fb50b8c8,aa0b800e-ab2c-e4b0-b2cd-6780fda9b503,orders-worker-6ee3345-b0d20,prod,achen,sre-oncall,4,2,4,3,false,,raised memory limit,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.11,2026-06-05 14:39:19,2026-06-23 12:00:00,linked to INC-4651
118,3f478445-4c60-ac50-24bc-d13e94cb59cf,5e452666-a285-2a82-1586-93628e901086,coredns-37f1521-4cd3d,prod,rsingh,sre-lead,4,4,2,3,true,6618,monitored,false,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.01,2026-06-19 03:42:26,2026-06-23 12:00:00,linked to INC-4914
119,fab353bf-676f-42d9-8bce-a1493d90687d,7a18f402-abc0-1d79-dd04-2cb9c0dd2ae2,payments-worker-1d1bf52-dff66,prod,achen,sre-oncall,5,5,3,3,true,3941,drained node,true,true,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.17,2026-06-19 08:39:18,2026-06-23 12:00:00,linked to INC-4478
120,7de8dd8f-7b88-f140-830a-f91ca1dcce12,f4c4eff5-dfc1-2815-c1a4-a80b427ebced,orders-api-7f89525-97cdd,prod,tgarcia,platform-eng,5,2,5,2,true,2215,monitored,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,0.01,2026-06-09 13:31:34,2026-06-23 12:00:00,
121,784203eb-489d-6e98-5e1d-80f097dd09e4,ebbbf4ba-981e-7ba2-5f3e-9e747b575827,checkout-web-aca9086-f5fe6,staging,lwong,sre-oncall,5,5,3,5,true,5334,raised memory limit,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.2,2026-06-23 12:17:07,2026-06-23 12:00:00,linked to INC-4583
122,046c726f-d88a-9c19-9404-0520209f903f,d13a7ab9-4e30-fa70-0620-a3e3284fd6a8,config-svc-027a395-39a4d,prod,rsingh,sre-lead,4,5,2,4,true,1572,raised memory limit,true,true,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.0,2026-06-21 08:58:09,2026-06-23 12:00:00,linked to INC-4508
123,fb0b6890-a293-d837-f731-59802d333fdb,ea9cde05-565f-9048-b698-d8f62a6ca141,config-svc-370d832-a686a,prod,mpatel,sre-lead,4,4,2,4,false,,raised memory limit,false,false,Alert fired but pod self-recovered.,,,,true,0.07,2026-06-12 07:19:34,2026-06-23 12:00:00,follow-up in retro
124,1fc72de8-1a2f-4b90-2068-ae17e8f6d910,752295af-6642-3198-0194-a99b0c80e854,coredns-37f1521-4cd3d,prod,mpatel,sre-lead,5,2,3,3,true,377,raised memory limit,true,true,"Spot-on, prevented an outage.",,,,true,0.0,2026-06-22 05:04:18,2026-06-23 12:00:00,follow-up in retro
125,baf514fc-3b9a-3be6-719c-f5b2f618cb99,5acec938-6d8d-d860-0cbd-9e253b4cac58,payments-api-b9a1287-dbbfe,prod,jkim,platform-eng,5,2,3,2,true,2311,raised memory limit,true,true,Alert fired but pod self-recovered.,add node-pressure feature,,,true,-0.12,2026-06-13 03:17:52,2026-06-23 12:00:00,
126,4e130a28-05a6-15c0-4d9b-0553a803d2af,7d544ac7-394e-e1de-82d3-5aaa96e9bfac,recommendation-2071c72-c0b22,staging,lwong,sre-oncall,4,2,4,2,false,,raised memory limit,false,false,Useful but timing was a bit late.,,,,true,-0.02,2026-06-18 07:17:25,2026-06-23 12:00:00,linked to INC-4666
127,1737bf76-d2f7-c091-df6c-ff34ca60e09a,292c402b-e13a-b308-a273-1537bcae9dbc,config-svc-929cd33-16be4,staging,mpatel,sre-lead,1,5,5,4,false,,scaled deployment,false,false,Accurate call on payments-api.,tune threshold for staging,"metric spike was a deploy, not a leak",,false,0.05,2026-06-16 04:16:42,2026-06-23 12:00:00,
128,b63e1127-a7cc-3573-bce7-4aa4dd5e34df,36bad35e-6992-441f-9d36-42694875d4df,orders-api-cbca488-26609,prod,tgarcia,platform-eng,5,5,2,5,true,3883,monitored,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.14,2026-06-23 03:08:38,2026-06-23 12:00:00,
129,33428fa8-8f60-1fde-f9c5-f817357c1032,17e159c4-ee5e-d2d6-5350-570a5b25c392,auth-gateway-9bddb17-f3d59,prod,mpatel,sre-lead,5,3,3,2,false,,drained node,true,false,Useful but timing was a bit late.,,,,true,-0.18,2026-06-19 00:00:30,2026-06-23 12:00:00,linked to INC-4863
130,94a222aa-2622-1ecb-e096-b6b6681ace37,39f057d7-6f61-b5e9-fce1-27ec03df6882,ledger-svc-842cd31-95bfa,prod,rsingh,sre-lead,5,4,2,2,true,1070,monitored,false,false,"Spot-on, prevented an outage.",longer lookback window,,,true,0.09,2026-06-19 21:14:19,2026-06-23 12:00:00,follow-up in retro
131,be108f38-3c8a-df06-9d93-168ed2ca6ae8,e56b079b-4782-8021-fac8-acf31aa9f9aa,search-api-8352074-5b766,prod,mpatel,sre-lead,4,4,3,2,true,1893,raised memory limit,true,true,Accurate call on payments-api.,,,,true,-0.11,2026-06-14 08:35:01,2026-06-23 12:00:00,follow-up in retro
132,32c4e3c8-4a3f-c9b7-7476-e2815bccccb0,e9c9bb77-3123-90c3-3029-e68452132eff,cart-svc-26a7d77-aafdc,prod,mpatel,sre-lead,2,5,5,5,false,,monitored,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,-0.16,2026-06-24 02:50:03,2026-06-23 12:00:00,linked to INC-4808
133,0fea9200-1796-6c58-6908-54a3b94b7b89,c83cdc55-679c-5145-9ed8-a60c52447d47,session-store-1ac5266-1ca26,prod,rsingh,sre-lead,4,2,4,2,true,5061,scaled deployment,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.13,2026-06-11 13:31:06,2026-06-23 12:00:00,follow-up in retro
134,ec398d91-bd71-d03a-0320-253244e2826b,bd7e1236-72d4-b807-9862-05faffe36e11,search-api-d416b43-7cb20,dr,tgarcia,platform-eng,5,4,5,4,true,2533,drained node,true,true,Accurate call on payments-api.,,,,true,-0.06,2026-06-09 05:51:17,2026-06-23 12:00:00,
135,55b23e46-bb71-3f81-d0b0-cb104b519333,0f89ad9b-5bab-c428-ee75-b6861f498601,cart-svc-882ca58-64a75,prod,jkim,platform-eng,3,2,5,5,false,,drained node,true,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.18,2026-06-14 15:14:28,2026-06-23 12:00:00,linked to INC-4875
136,80788fef-e21f-f447-8270-4a16e468e6be,7a801d36-fb91-5788-9380-882de221d657,checkout-web-2b77739-52fdd,staging,jkim,platform-eng,3,5,2,2,false,,raised memory limit,true,false,Useful but timing was a bit late.,longer lookback window,"metric spike was a deploy, not a leak",,true,-0.2,2026-06-24 21:59:18,2026-06-23 12:00:00,linked to INC-4596
137,b74ab50f-6f25-455e-a643-1cc28504e3d3,a4953f9e-8ddd-b93b-03b1-93358005ff8c,orders-api-bfb2f93-32ad3,prod,achen,sre-oncall,3,3,5,3,false,,raised memory limit,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,false,0.1,2026-06-19 16:11:34,2026-06-23 12:00:00,follow-up in retro
138,928aa52c-69a2-be80-a9c5-18dd366649bc,8d97e21f-888d-443b-22dc-182170debbb9,payments-api-7fa4649-debd8,prod,achen,sre-oncall,4,5,4,3,true,2969,monitored,true,true,Accurate call on payments-api.,longer lookback window,,,true,-0.18,2026-06-23 15:50:25,2026-06-23 12:00:00,follow-up in retro
139,91690f83-849c-8f5d-c582-362c6f77391f,2d88f22d-95ba-77b9-a88f-2eaf37384253,ledger-svc-2014124-29b88,prod,tgarcia,platform-eng,5,3,2,5,true,2949,monitored,true,true,Accurate call on payments-api.,,,,true,-0.09,2026-06-17 01:29:55,2026-06-23 12:00:00,linked to INC-4323
140,08a93568-5969-646f-3ebd-e8ca3acf380f,abcf7b7a-f6cc-c3bc-dae9-e74c08013838,orders-api-bfb2f93-32ad3,prod,jkim,platform-eng,4,3,4,4,true,3291,scaled deployment,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,0.13,2026-06-23 17:49:44,2026-06-23 12:00:00,
141,a428bebd-88d8-ac94-43e0-c69459a69c10,02711da4-9778-4387-34de-f9ee43c7def8,payments-api-dde4d16-a3d09,staging,jkim,platform-eng,5,4,2,5,false,,monitored,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,-0.12,2026-06-18 20:53:23,2026-06-23 12:00:00,follow-up in retro
142,96c13046-3298-1e48-52ac-7a491e0e6376,74de94e5-cef9-6eb0-2d91-4decf2226c10,payments-api-423b015-b80bd,prod,rsingh,sre-lead,4,5,4,3,true,3262,raised memory limit,false,true,"Caught the leak ~20m early, gave us time to scale.",,,,true,-0.12,2026-06-07 12:45:39,2026-06-23 12:00:00,follow-up in retro
143,2389e905-da2d-47fd-b3de-bdc382cf62fe,deba4db6-10ef-94c5-5c3a-eb6e8ca9256e,coredns-e513a45-fb7bf,prod,jkim,platform-eng,4,3,4,3,true,3391,scaled deployment,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.12,2026-06-11 21:49:01,2026-06-23 12:00:00,follow-up in retro
144,881d05bf-deba-6d55-94ae-3e45b1a65a38,0083ff04-4cf4-b3de-ec60-bc2618897aaa,orders-worker-b907131-2627d,prod,lwong,sre-oncall,4,2,4,4,true,1454,monitored,true,true,Accurate call on payments-api.,longer lookback window,,,true,0.03,2026-06-22 10:18:28,2026-06-23 12:00:00,
145,0f94b8b8-bab8-869b-af03-ad47a2d97306,3a8f4b7f-b20c-0ea3-1c19-a7f1762566ef,checkout-web-aca9086-f5fe6,staging,achen,sre-oncall,4,4,5,3,true,4420,raised memory limit,false,true,"Spot-on, prevented an outage.",,,,true,-0.04,2026-06-24 15:05:00,2026-06-23 12:00:00,linked to INC-4574
146,8f7733fa-b21c-46f1-37ac-b4e9640efad5,15f71141-37ea-156c-2f0f-d0d01e54bff8,inventory-svc-0d33458-c137f,prod,achen,sre-oncall,5,3,5,3,false,,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.11,2026-06-17 13:27:17,2026-06-23 12:00:00,follow-up in retro
147,8f40b691-4cca-fc49-2423-c7c63da6cf78,a9fb9ca6-d805-2b64-7414-75f2c8bb2072,checkout-web-c2eb578-2d181,prod,mpatel,sre-lead,5,4,4,4,true,2235,raised memory limit,true,true,Useful but timing was a bit late.,,,,true,-0.12,2026-06-03 22:26:03,2026-06-23 12:00:00,linked to INC-4381
148,2cca7a83-d4fb-c6ae-4853-c1975bb43f47,bb184bdb-fecb-644c-676a-d10faf0e4fd6,inventory-svc-1d6f570-1b50d,staging,lwong,sre-oncall,4,5,5,5,true,6021,scaled deployment,true,true,Useful but timing was a bit late.,add node-pressure feature,,,true,-0.04,2026-06-21 12:23:05,2026-06-23 12:00:00,linked to INC-4533
149,42464e00-a19b-9a48-03aa-5cbb9e2321da,197a111d-66f8-8cb8-4f6e-3131d4ff33a7,indexer-6af7422-f66fc,dr,mpatel,sre-lead,5,5,3,5,true,4017,raised memory limit,true,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.12,2026-06-08 16:31:05,2026-06-23 12:00:00,
150,41a81cda-67bf-695d-3fb7-acf0eb567ce7,7db30ca5-2603-fa03-dd74-9b2ec732ec0f,inventory-svc-bf8f159-02345,prod,jkim,platform-eng,5,5,4,2,true,297,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.18,2026-06-20 13:02:56,2026-06-23 12:00:00,linked to INC-4132
151,fb2809f8-5697-5399-f964-63a83e1e35f7,ccfa439b-b5b7-e079-8214-fc789869019b,auth-gateway-fb1c283-81cc8,prod,tgarcia,platform-eng,4,4,4,4,false,,monitored,true,false,Alert fired but pod self-recovered.,,,,true,0.09,2026-06-12 08:41:11,2026-06-23 12:00:00,
