id,agent_name,agent_type,status,cluster_name,last_heartbeat,metadata,created_at,updated_at
133,worker-prod-usw2-eks-03,worker,degraded,prod-usw2-eks,2026-06-23 11:56:56,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.64}",2026-05-30 01:20:53,2026-06-23 12:00:00
134,worker-prod-usw2-eks-00,worker,degraded,prod-usw2-eks,2026-06-23 11:54:39,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.8}",2026-06-21 11:25:27,2026-06-23 12:00:00
135,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:52:34,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.46}",2026-06-18 20:48:41,2026-06-23 12:00:00
136,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:51:57,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.29}",2026-06-16 10:08:10,2026-06-23 12:00:00
137,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:54:26,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.98}",2026-06-11 12:49:30,2026-06-23 12:00:00
138,cluster_manager-staging-use2-eks-01,cluster_manager,idle,staging-use2-eks,2026-06-23 11:55:18,"{""version"":""1.4.2"",""queue_depth"":37,""load"":0.27}",2026-06-13 16:58:15,2026-06-23 12:00:00
139,worker-prod-use2-eks-04,worker,degraded,prod-use2-eks,2026-06-23 11:58:27,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.89}",2026-06-06 01:34:53,2026-06-23 12:00:00
140,strategist-dr-use1-eks-00,strategist,idle,dr-use1-eks,2026-06-23 11:52:30,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.01}",2026-06-13 10:10:28,2026-06-23 12:00:00
141,worker-dr-use1-eks-05,worker,idle,dr-use1-eks,2026-06-23 11:54:38,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.4}",2026-06-22 20:28:13,2026-06-23 12:00:00
142,worker-dr-use1-eks-01,worker,active,dr-use1-eks,2026-06-23 11:54:31,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.49}",2026-06-13 03:33:34,2026-06-23 12:00:00
143,worker-prod-use2-eks-04,worker,idle,prod-use2-eks,2026-06-23 11:50:16,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.98}",2026-06-06 10:15:31,2026-06-23 12:00:00
144,cluster_manager-dr-use1-eks-01,cluster_manager,idle,dr-use1-eks,2026-06-23 11:50:09,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.85}",2026-06-07 19:09:30,2026-06-23 12:00:00
145,cluster_manager-prod-usw2-eks-01,cluster_manager,idle,prod-usw2-eks,2026-06-23 11:51:05,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.81}",2026-06-15 07:27:59,2026-06-23 12:00:00
146,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:56:01,"{""version"":""1.4.2"",""queue_depth"":27,""load"":0.77}",2026-05-26 14:49:23,2026-06-23 12:00:00
147,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:53:15,"{""version"":""1.4.2"",""queue_depth"":21,""load"":0.54}",2026-06-15 01:59:50,2026-06-23 12:00:00
148,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:52:47,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.1}",2026-06-13 21:55:40,2026-06-23 12:00:00
149,worker-prod-usw2-eks-05,worker,active,prod-usw2-eks,2026-06-23 11:55:10,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.27}",2026-06-03 18:03:12,2026-06-23 12:00:00
150,worker-dr-use1-eks-01,worker,idle,dr-use1-eks,2026-06-23 11:57:47,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.2}",2026-05-31 23:41:31,2026-06-23 12:00:00
151,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:57:32,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.28}",2026-06-08 13:19:20,2026-06-23 12:00:00
152,worker-staging-use2-eks-01,worker,degraded,staging-use2-eks,2026-06-23 11:55:41,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.54}",2026-06-21 10:32:02,2026-06-23 12:00:00
153,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:55:25,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.05}",2026-05-27 22:37:15,2026-06-23 12:00:00
154,strategist-staging-use2-eks-00,strategist,active,staging-use2-eks,2026-06-23 11:56:51,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.66}",2026-05-27 21:06:36,2026-06-23 12:00:00
155,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:54:29,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.87}",2026-05-27 16:13:59,2026-06-23 12:00:00
156,worker-staging-use2-eks-05,worker,degraded,staging-use2-eks,2026-06-23 11:52:26,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.31}",2026-06-22 12:47:33,2026-06-23 12:00:00
157,strategist-dr-use1-eks-00,strategist,active,dr-use1-eks,2026-06-23 11:50:20,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.48}",2026-06-19 19:21:04,2026-06-23 12:00:00
158,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:51:27,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.09}",2026-06-20 09:58:59,2026-06-23 12:00:00
159,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:50:36,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.42}",2026-06-21 12:06:38,2026-06-23 12:00:00
160,worker-prod-use2-eks-02,worker,active,prod-use2-eks,2026-06-23 11:52:32,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.83}",2026-05-28 07:12:58,2026-06-23 12:00:00
161,worker-prod-use2-eks-03,worker,idle,prod-use2-eks,2026-06-23 11:50:47,"{""version"":""1.4.2"",""queue_depth"":21,""load"":0.5}",2026-05-27 23:54:28,2026-06-23 12:00:00
162,cluster_manager-dr-use1-eks-01,cluster_manager,active,dr-use1-eks,2026-06-23 11:55:58,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.96}",2026-06-01 13:56:28,2026-06-23 12:00:00
163,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:51:24,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.48}",2026-05-26 02:26:52,2026-06-23 12:00:00
164,strategist-prod-use2-eks-00,strategist,degraded,prod-use2-eks,2026-06-23 11:53:49,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.08}",2026-06-22 12:58:10,2026-06-23 12:00:00
165,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:54:08,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.32}",2026-06-11 10:51:33,2026-06-23 12:00:00
166,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:54:53,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.98}",2026-06-15 12:43:47,2026-06-23 12:00:00
167,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:53:41,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.24}",2026-06-18 18:51:14,2026-06-23 12:00:00
168,worker-dr-use1-eks-04,worker,degraded,dr-use1-eks,2026-06-23 11:50:15,"{""version"":""1.4.2"",""queue_depth"":27,""load"":0.04}",2026-06-15 06:28:24,2026-06-23 12:00:00
169,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:50:29,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.19}",2026-06-18 23:29:39,2026-06-23 12:00:00
170,worker-prod-usw2-eks-04,worker,degraded,prod-usw2-eks,2026-06-23 11:57:47,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.23}",2026-06-04 16:53:34,2026-06-23 12:00:00
171,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:50:44,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.11}",2026-06-02 15:00:44,2026-06-23 12:00:00
172,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:51:33,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.66}",2026-05-27 05:25:36,2026-06-23 12:00:00
173,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:52:33,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.7}",2026-06-11 11:10:39,2026-06-23 12:00:00
174,worker-dr-use1-eks-03,worker,active,dr-use1-eks,2026-06-23 11:53:29,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.45}",2026-05-28 05:23:08,2026-06-23 12:00:00
175,worker-dr-use1-eks-02,worker,degraded,dr-use1-eks,2026-06-23 11:58:37,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.76}",2026-06-08 04:25:34,2026-06-23 12:00:00
176,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:54:25,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.64}",2026-06-04 11:29:11,2026-06-23 12:00:00
177,worker-prod-usw2-eks-00,worker,degraded,prod-usw2-eks,2026-06-23 11:51:25,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.8}",2026-05-28 06:40:27,2026-06-23 12:00:00
178,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:53:32,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.98}",2026-06-15 12:47:04,2026-06-23 12:00:00
179,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:53:31,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.98}",2026-06-12 05:12:17,2026-06-23 12:00:00
180,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:58:53,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.53}",2026-06-12 05:21:22,2026-06-23 12:00:00
181,worker-dr-use1-eks-02,worker,active,dr-use1-eks,2026-06-23 11:56:06,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.6}",2026-06-08 12:25:12,2026-06-23 12:00:00
182,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:52:43,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.92}",2026-05-25 23:06:43,2026-06-23 12:00:00
183,worker-prod-use2-eks-00,worker,active,prod-use2-eks,2026-06-23 11:59:34,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.51}",2026-05-26 05:05:29,2026-06-23 12:00:00
184,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:50:29,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.24}",2026-05-26 05:28:25,2026-06-23 12:00:00
185,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:56:49,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.51}",2026-06-16 06:16:46,2026-06-23 12:00:00
186,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:54:59,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.77}",2026-05-25 17:35:52,2026-06-23 12:00:00
187,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:58:44,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.09}",2026-06-16 09:51:27,2026-06-23 12:00:00
188,worker-staging-use2-eks-00,worker,active,staging-use2-eks,2026-06-23 11:54:55,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.71}",2026-06-01 20:25:54,2026-06-23 12:00:00
189,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:59:57,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.09}",2026-06-17 22:57:36,2026-06-23 12:00:00
190,worker-dr-use1-eks-01,worker,active,dr-use1-eks,2026-06-23 11:53:09,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.77}",2026-05-28 15:16:14,2026-06-23 12:00:00
191,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:54:41,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.32}",2026-06-11 19:17:22,2026-06-23 12:00:00
192,worker-prod-usw2-eks-01,worker,degraded,prod-usw2-eks,2026-06-23 11:58:06,"{""version"":""1.4.2"",""queue_depth"":35,""load"":1.0}",2026-06-04 07:50:32,2026-06-23 12:00:00
193,worker-dr-use1-eks-03,worker,idle,dr-use1-eks,2026-06-23 11:51:05,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.19}",2026-06-03 19:04:03,2026-06-23 12:00:00
194,worker-prod-usw2-eks-03,worker,idle,prod-usw2-eks,2026-06-23 11:57:10,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.66}",2026-06-12 14:28:59,2026-06-23 12:00:00
195,worker-prod-use2-eks-04,worker,degraded,prod-use2-eks,2026-06-23 11:55:31,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.58}",2026-06-21 20:43:20,2026-06-23 12:00:00
196,worker-prod-use2-eks-01,worker,idle,prod-use2-eks,2026-06-23 11:57:01,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.84}",2026-06-21 18:29:47,2026-06-23 12:00:00
197,worker-prod-usw2-eks-00,worker,idle,prod-usw2-eks,2026-06-23 11:50:25,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.53}",2026-05-29 18:50:28,2026-06-23 12:00:00
198,worker-prod-usw2-eks-00,worker,degraded,prod-usw2-eks,2026-06-23 11:51:36,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.8}",2026-06-02 03:52:26,2026-06-23 12:00:00
199,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:58:26,"{""version"":""1.4.2"",""queue_depth"":36,""load"":0.85}",2026-06-11 07:32:35,2026-06-23 12:00:00
200,worker-prod-use2-eks-00,worker,active,prod-use2-eks,2026-06-23 11:54:56,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.5}",2026-06-21 14:51:46,2026-06-23 12:00:00
201,strategist-dr-use1-eks-00,strategist,active,dr-use1-eks,2026-06-23 11:57:57,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.85}",2026-06-18 11:16:30,2026-06-23 12:00:00
202,worker-prod-usw2-eks-01,worker,idle,prod-usw2-eks,2026-06-23 11:56:17,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.93}",2026-06-06 04:33:54,2026-06-23 12:00:00
203,cluster_manager-dr-use1-eks-01,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:56:13,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.66}",2026-06-06 10:54:17,2026-06-23 12:00:00
204,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:51:17,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.14}",2026-05-29 08:41:40,2026-06-23 12:00:00
205,worker-prod-usw2-eks-01,worker,degraded,prod-usw2-eks,2026-06-23 11:53:12,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.5}",2026-06-17 05:22:16,2026-06-23 12:00:00
206,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:54:17,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.11}",2026-06-01 16:40:29,2026-06-23 12:00:00
207,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:53:21,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.42}",2026-06-08 19:23:12,2026-06-23 12:00:00
208,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:50:17,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.09}",2026-06-01 21:34:06,2026-06-23 12:00:00
209,worker-prod-use2-eks-05,worker,idle,prod-use2-eks,2026-06-23 11:50:04,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.76}",2026-06-07 06:27:08,2026-06-23 12:00:00
210,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:58:01,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.84}",2026-06-12 02:22:13,2026-06-23 12:00:00
211,worker-prod-use2-eks-01,worker,active,prod-use2-eks,2026-06-23 11:50:24,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.17}",2026-06-15 08:23:39,2026-06-23 12:00:00
212,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:59:23,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.43}",2026-06-07 19:23:06,2026-06-23 12:00:00
213,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:55:42,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.38}",2026-06-03 04:40:29,2026-06-23 12:00:00
214,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:54:10,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.61}",2026-05-29 19:00:01,2026-06-23 12:00:00
215,worker-prod-use2-eks-01,worker,idle,prod-use2-eks,2026-06-23 11:54:47,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.93}",2026-06-12 06:30:09,2026-06-23 12:00:00
216,worker-prod-usw2-eks-00,worker,degraded,prod-usw2-eks,2026-06-23 11:59:43,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.32}",2026-06-12 08:49:50,2026-06-23 12:00:00
217,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:56:40,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.08}",2026-06-07 03:46:45,2026-06-23 12:00:00
218,worker-staging-use2-eks-00,worker,degraded,staging-use2-eks,2026-06-23 11:56:48,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.16}",2026-05-26 05:41:17,2026-06-23 12:00:00
219,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:51:17,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.25}",2026-06-20 17:05:58,2026-06-23 12:00:00
220,worker-prod-use2-eks-04,worker,idle,prod-use2-eks,2026-06-23 11:50:07,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.03}",2026-06-16 16:58:22,2026-06-23 12:00:00
221,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:58:47,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.91}",2026-06-01 02:36:14,2026-06-23 12:00:00
222,worker-dr-use1-eks-00,worker,degraded,dr-use1-eks,2026-06-23 11:52:52,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.78}",2026-06-06 12:40:42,2026-06-23 12:00:00
223,worker-staging-use2-eks-03,worker,idle,staging-use2-eks,2026-06-23 11:57:30,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.31}",2026-06-02 16:58:21,2026-06-23 12:00:00
224,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:58:54,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.27}",2026-06-14 00:58:00,2026-06-23 12:00:00
225,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:53:57,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.51}",2026-06-03 16:01:56,2026-06-23 12:00:00
226,worker-dr-use1-eks-02,worker,idle,dr-use1-eks,2026-06-23 11:59:33,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.09}",2026-06-20 16:16:30,2026-06-23 12:00:00
227,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:53:00,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.74}",2026-06-13 01:39:17,2026-06-23 12:00:00
228,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:53:12,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.42}",2026-05-26 10:25:10,2026-06-23 12:00:00
229,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:53:24,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.28}",2026-06-10 19:12:21,2026-06-23 12:00:00
230,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:58:53,"{""version"":""1.4.2"",""queue_depth"":16,""load"":1.0}",2026-06-12 13:24:55,2026-06-23 12:00:00
231,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:50:04,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.48}",2026-06-05 19:11:54,2026-06-23 12:00:00
232,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:51:07,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.18}",2026-06-23 01:43:38,2026-06-23 12:00:00
233,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:51:31,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.13}",2026-05-28 21:48:16,2026-06-23 12:00:00
234,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:57:09,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.05}",2026-06-07 01:39:36,2026-06-23 12:00:00
235,worker-staging-use2-eks-00,worker,active,staging-use2-eks,2026-06-23 11:50:53,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.17}",2026-06-04 17:35:03,2026-06-23 12:00:00
236,worker-staging-use2-eks-03,worker,idle,staging-use2-eks,2026-06-23 11:50:45,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.31}",2026-05-31 16:08:16,2026-06-23 12:00:00
237,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:52:54,"{""version"":""1.4.2"",""queue_depth"":2,""load"":0.28}",2026-05-29 04:20:48,2026-06-23 12:00:00
238,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:52:09,"{""version"":""1.4.2"",""queue_depth"":1,""load"":0.24}",2026-06-09 17:48:48,2026-06-23 12:00:00
239,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:51:17,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.07}",2026-06-13 16:47:42,2026-06-23 12:00:00
240,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:58:14,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.64}",2026-06-18 05:20:55,2026-06-23 12:00:00
241,worker-staging-use2-eks-01,worker,active,staging-use2-eks,2026-06-23 11:54:47,"{""version"":""1.4.2"",""queue_depth"":39,""load"":0.28}",2026-06-09 14:58:16,2026-06-23 12:00:00
242,worker-prod-use2-eks-01,worker,idle,prod-use2-eks,2026-06-23 11:53:24,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.17}",2026-06-17 20:15:18,2026-06-23 12:00:00
243,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:50:25,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.53}",2026-06-01 17:09:07,2026-06-23 12:00:00
244,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:50:32,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.34}",2026-06-10 13:43:44,2026-06-23 12:00:00
245,worker-dr-use1-eks-03,worker,idle,dr-use1-eks,2026-06-23 11:57:08,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.08}",2026-05-26 17:22:34,2026-06-23 12:00:00
246,worker-prod-usw2-eks-03,worker,active,prod-usw2-eks,2026-06-23 11:54:48,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.95}",2026-06-03 15:52:21,2026-06-23 12:00:00
247,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:58:17,"{""version"":""1.4.2"",""queue_depth"":34,""load"":0.31}",2026-06-13 11:18:06,2026-06-23 12:00:00
248,worker-staging-use2-eks-01,worker,active,staging-use2-eks,2026-06-23 11:50:34,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.24}",2026-05-29 12:05:43,2026-06-23 12:00:00
249,worker-prod-usw2-eks-01,worker,degraded,prod-usw2-eks,2026-06-23 11:51:24,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.92}",2026-06-20 09:23:38,2026-06-23 12:00:00
